"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048708","astrocyte differentiation","1/6","90/18860",0.0111111111111111,34.9259259259259,5.75511534150173,0.028296317039735,0.028296317039735,0.0335449440634569,"S100A9",1
"GO:0098869","cellular oxidant detoxification","1/6","90/18860",0.0111111111111111,34.9259259259259,5.75511534150173,0.028296317039735,0.028296317039735,0.0335449440634569,"S100A9",1
"GO:0022406","membrane docking","1/6","92/18860",0.0108695652173913,34.1666666666667,5.68879057866848,0.0289174620074223,0.0289174620074223,0.0339516760411031,"ICAM1",1
"GO:0031503","protein-containing complex localization","1/6","98/18860",0.0102040816326531,32.0748299319728,5.50193476283839,0.0307789119815934,0.0307789119815934,0.0357930204497728,"TNFAIP2",1
"GO:0001910","regulation of leukocyte mediated cytotoxicity","1/6","101/18860",0.0099009900990099,31.1221122112211,5.41470089313546,0.0317085213186198,0.0317085213186198,0.0365262013203565,"ICAM1",1
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","1/6","103/18860",0.00970873786407767,30.5177993527508,5.35863410129292,0.032327847995871,0.032327847995871,0.0368915924006004,"ICAM1",1
"GO:0042102","positive regulation of T cell proliferation","1/6","108/18860",0.00925925925925926,29.1049382716049,5.22521205840667,0.033874720633253,0.033874720633253,0.0382786204175986,"CCDC88B",1
"GO:1990830","cellular response to leukemia inhibitory factor","1/6","110/18860",0.00909090909090909,28.5757575757576,5.17435668907096,0.0344928924354284,0.0344928924354284,0.0382786204175986,"ICAM1",1
"GO:0043367","CD4-positive, alpha-beta T cell differentiation","1/6","111/18860",0.00900900900900901,28.3183183183183,5.14943523249254,0.0348018547098489,0.0348018547098489,0.0382786204175986,"RUNX3",1
"GO:0031341","regulation of cell killing","1/6","112/18860",0.00892857142857143,28.0654761904762,5.12484123208971,0.0351107345899353,0.0351107345899353,0.0382786204175986,"ICAM1",1
"GO:1990823","response to leukemia inhibitory factor","1/6","112/18860",0.00892857142857143,28.0654761904762,5.12484123208971,0.0351107345899353,0.0351107345899353,0.0382786204175986,"ICAM1",1
"GO:0072676","lymphocyte migration","1/6","114/18860",0.0087719298245614,27.5730994152047,5.07660689990695,0.0357282472374201,0.0357282472374201,0.0386071418681018,"ICAM1",1
"GO:0002062","chondrocyte differentiation","1/6","119/18860",0.00840336134453781,26.4145658263305,4.96127155986292,0.0372705881854923,0.0372705881854923,0.0391524352407491,"RUNX3",1
"GO:0019882","antigen processing and presentation","1/6","120/18860",0.00833333333333333,26.1944444444444,4.93905451939075,0.0375788095435248,0.0375788095435248,0.0391524352407491,"ICAM1",1
"GO:1902106","negative regulation of leukocyte differentiation","1/6","120/18860",0.00833333333333333,26.1944444444444,4.93905451939075,0.0375788095435248,0.0375788095435248,0.0391524352407491,"RUNX3",1
"GO:1990748","cellular detoxification","1/6","120/18860",0.00833333333333333,26.1944444444444,4.93905451939075,0.0375788095435248,0.0375788095435248,0.0391524352407491,"S100A9",1
"GO:0071621","granulocyte chemotaxis","1/6","121/18860",0.00826446280991736,25.9779614325069,4.91710717384112,0.0378869486653358,0.0378869486653358,0.0391524352407491,"S100A9",1
"GO:0072009","nephron epithelium development","1/6","122/18860",0.00819672131147541,25.7650273224044,4.89542401017982,0.0381950055684793,0.0381950055684793,0.0391524352407491,"PECAM1",1
"GO:0046634","regulation of alpha-beta T cell activation","1/6","124/18860",0.00806451612903226,25.3494623655914,4.85282895512686,0.0388108727889664,0.0388108727889664,0.0391524352407491,"RUNX3",1
"GO:0045582","positive regulation of T cell differentiation","1/6","125/18860",0.008,25.1466666666667,4.83190679956269,0.0391186831414037,0.0391186831414037,0.0391524352407491,"RUNX3",1
"GO:1902414","protein localization to cell junction","1/6","125/18860",0.008,25.1466666666667,4.83190679956269,0.0391186831414037,0.0391186831414037,0.0391524352407491,"PECAM1",1
"GO:1903707","negative regulation of hemopoiesis","1/6","127/18860",0.0078740157480315,24.750656167979,4.79078863395616,0.03973405741838,0.03973405741838,0.0394297799647503,"RUNX3",1
"GO:0002532","production of molecular mediator involved in inflammatory response","1/6","128/18860",0.0078125,24.5572916666667,4.77058318842072,0.0400416213779964,0.0400416213779964,0.0394297799647503,"S100A9",1
"GO:0097237","cellular response to toxic substance","1/6","134/18860",0.00746268656716418,23.4577114427861,4.65402370547235,0.0418852817359727,0.0418852817359727,0.0401465576919043,"S100A9",1
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","1/6","135/18860",0.00740740740740741,23.2839506172839,4.63533751906205,0.0421922713925778,0.0421922713925778,0.0401465576919043,"S100A9",1
"GO:0021782","glial cell development","1/6","136/18860",0.00735294117647059,23.1127450980392,4.61685251962941,0.0424991790759766,0.0424991790759766,0.0401465576919043,"S100A9",1
"GO:0046718","symbiont entry into host cell","1/6","136/18860",0.00735294117647059,23.1127450980392,4.61685251962941,0.0424991790759766,0.0424991790759766,0.0401465576919043,"ICAM1",1
"GO:0035710","CD4-positive, alpha-beta T cell activation","1/6","138/18860",0.0072463768115942,22.7777777777778,4.5804715365229,0.043112748593201,0.043112748593201,0.0401465576919043,"RUNX3",1
"GO:0002456","T cell mediated immunity","1/6","141/18860",0.00709219858156028,22.2931442080378,4.52732042997434,0.0440324885076988,0.0440324885076988,0.0401465576919043,"ICAM1",1
"GO:0044409","symbiont entry into host","1/6","141/18860",0.00709219858156028,22.2931442080378,4.52732042997434,0.0440324885076988,0.0440324885076988,0.0401465576919043,"ICAM1",1
"GO:0045621","positive regulation of lymphocyte differentiation","1/6","141/18860",0.00709219858156028,22.2931442080378,4.52732042997434,0.0440324885076988,0.0440324885076988,0.0401465576919043,"RUNX3",1
"GO:0002286","T cell activation involved in immune response","1/6","142/18860",0.00704225352112676,22.1361502347418,4.50996884762922,0.0443389047195134,0.0443389047195134,0.0401465576919043,"ICAM1",1
"GO:0046632","alpha-beta T cell differentiation","1/6","143/18860",0.00699300699300699,21.981351981352,4.49279468300993,0.0446452390806461,0.0446452390806461,0.0401465576919043,"RUNX3",1
"GO:0050868","negative regulation of T cell activation","1/6","146/18860",0.00684931506849315,21.5296803652968,4.44230637136576,0.0455637512348631,0.0455637512348631,0.0401465576919043,"RUNX3",1
"GO:0007266","Rho protein signal transduction","1/6","147/18860",0.00680272108843537,21.3832199546485,4.42581191466602,0.0458697583681638,0.0458697583681638,0.0401465576919043,"PECAM1",1
"GO:0071333","cellular response to glucose stimulus","1/6","151/18860",0.00662251655629139,20.8167770419426,4.3614350901951,0.0470929694436519,0.0470929694436519,0.0401465576919043,"ICAM1",1
"GO:0072073","kidney epithelium development","1/6","151/18860",0.00662251655629139,20.8167770419426,4.3614350901951,0.0470929694436519,0.0470929694436519,0.0401465576919043,"PECAM1",1
"GO:0002687","positive regulation of leukocyte migration","1/6","152/18860",0.00657894736842105,20.6798245614035,4.34572799706472,0.0473985679354654,0.0473985679354654,0.0401465576919043,"ICAM1",1
"GO:0009581","detection of external stimulus","1/6","153/18860",0.0065359477124183,20.5446623093682,4.33017070451431,0.0477040847513936,0.0477040847513936,0.0401465576919043,"PECAM1",1
"GO:0050671","positive regulation of lymphocyte proliferation","1/6","153/18860",0.0065359477124183,20.5446623093682,4.33017070451431,0.0477040847513936,0.0477040847513936,0.0401465576919043,"CCDC88B",1
"GO:0071331","cellular response to hexose stimulus","1/6","154/18860",0.00649350649350649,20.4112554112554,4.31476079052415,0.0480095199089011,0.0480095199089011,0.0401465576919043,"ICAM1",1
"GO:2001235","positive regulation of apoptotic signaling pathway","1/6","154/18860",0.00649350649350649,20.4112554112554,4.31476079052415,0.0480095199089011,0.0480095199089011,0.0401465576919043,"S100A9",1
"GO:0009582","detection of abiotic stimulus","1/6","155/18860",0.00645161290322581,20.2795698924731,4.29949588771821,0.0483148734254489,0.0483148734254489,0.0401465576919043,"PECAM1",1
"GO:0032946","positive regulation of mononuclear cell proliferation","1/6","155/18860",0.00645161290322581,20.2795698924731,4.29949588771821,0.0483148734254489,0.0483148734254489,0.0401465576919043,"CCDC88B",1
"GO:0071326","cellular response to monosaccharide stimulus","1/6","156/18860",0.00641025641025641,20.1495726495727,4.28437368178758,0.0486201453184962,0.0486201453184962,0.0401465576919043,"ICAM1",1
"GO:0001909","leukocyte mediated cytotoxicity","1/6","157/18860",0.00636942675159236,20.0212314225053,4.26939190996906,0.0489253356054983,0.0489253356054983,0.0401465576919043,"ICAM1",1
"GO:0010976","positive regulation of neuron projection development","1/6","160/18860",0.00625,19.6458333333333,4.22526731425859,0.0498404170047517,0.0498404170047517,0.0401465576919043,"S100A9",1
"GO:0072006","nephron development","1/6","160/18860",0.00625,19.6458333333333,4.22526731425859,0.0498404170047517,0.0498404170047517,0.0401465576919043,"PECAM1",1
"GO:0007043","cell-cell junction assembly","1/6","162/18860",0.00617283950617284,19.40329218107,4.19651379323147,0.0504500635605931,0.0504500635605931,0.0401465576919043,"PECAM1",1
"GO:0035296","regulation of tube diameter","1/6","162/18860",0.00617283950617284,19.40329218107,4.19651379323147,0.0504500635605931,0.0504500635605931,0.0401465576919043,"PECAM1",1
"GO:0097746","blood vessel diameter maintenance","1/6","162/18860",0.00617283950617284,19.40329218107,4.19651379323147,0.0504500635605931,0.0504500635605931,0.0401465576919043,"PECAM1",1
"GO:0035150","regulation of tube size","1/6","163/18860",0.00613496932515337,19.2842535787321,4.18232981584149,0.050754764577741,0.050754764577741,0.0401465576919043,"PECAM1",1
"GO:0071322","cellular response to carbohydrate stimulus","1/6","165/18860",0.00606060606060606,19.050505050505,4.15433772440597,0.0513639221776734,0.0513639221776734,0.0401465576919043,"ICAM1",1
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","1/6","165/18860",0.00606060606060606,19.050505050505,4.15433772440597,0.0513639221776734,0.0513639221776734,0.0401465576919043,"RUNX3",1
"GO:0098754","detoxification","1/6","166/18860",0.00602409638554217,18.9357429718876,4.14052585188433,0.0516683787953217,0.0516683787953217,0.0401465576919043,"S100A9",1
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","1/6","167/18860",0.00598802395209581,18.8223552894212,4.12683432142865,0.0519727539813295,0.0519727539813295,0.0401465576919043,"ICAM1",1
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","1/6","168/18860",0.00595238095238095,18.7103174603175,4.11326135059838,0.0522770477531219,0.0522770477531219,0.0401465576919043,"PECAM1",1
"GO:0030307","positive regulation of cell growth","1/6","168/18860",0.00595238095238095,18.7103174603175,4.11326135059838,0.0522770477531219,0.0522770477531219,0.0401465576919043,"S100A9",1
"GO:0008037","cell recognition","1/6","172/18860",0.00581395348837209,18.2751937984496,4.06012068487227,0.053493409046539,0.053493409046539,0.0405489690512651,"PECAM1",1
"GO:0001678","intracellular glucose homeostasis","1/6","173/18860",0.00578034682080925,18.1695568400771,4.04711503248238,0.0537972960085319,0.0537972960085319,0.0405489690512651,"ICAM1",1
