"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048738","cardiac muscle tissue development","15/459","255/18860",0.0588235294117647,2.41701909521979,3.59812225995626,0.00152914616610512,0.00152914616610512,0.280377438748312,"MYH11/NRG1/S1PR1/RBPJ/CDC42/CDK1/FGF9/PRICKLE1/HOPX/SHOX2/RARB/TTN/MYH6/MYBPC3/NEB",15
"GO:0043114","regulation of vascular permeability","6/459","52/18860",0.115384615384615,4.74107591754651,4.26650093881278,0.00158749208005491,0.00158749208005491,0.280377438748312,"C2CD4B/TJP2/ANGPT1/PRKAA1/TJP3/ABCC8",6
"GO:0001701","in utero embryonic development","21/459","429/18860",0.048951048951049,2.01136554077731,3.34662698940391,0.00202503612860096,0.00202503612860096,0.280377438748312,"PDGFB/MYH9/ETV2/PPP1CC/MAN2A1/RBPJ/KDM4C/ANGPT1/CDKN1C/HOPX/UBR3/ACVR1C/MYH6/HORMAD1/C6/VASH2/IFITM5/AGBL4/MYB/BCL2L11/IWS1",21
"GO:0090557","establishment of endothelial intestinal barrier","3/459","11/18860",0.272727272727273,11.2061794414736,5.34761761767751,0.00204268185093527,0.00204268185093527,0.280377438748312,"TJP2/TJP3/CLDN1",3
"GO:0046479","glycosphingolipid catabolic process","4/459","23/18860",0.173913043478261,7.14596949891068,4.65793485304357,0.00212342058750494,0.00212342058750494,0.280377438748312,"ENPP7/NEU4/GALC/GM2A",4
"GO:0035265","organ growth","12/459","187/18860",0.0641711229946524,2.63674810387613,3.55255296465803,0.00215361651962321,0.00215361651962321,0.280377438748312,"STC1/NRG1/S1PR1/RBPJ/BCL2/CDK1/MATN1/FGF9/RARB/WWC3/MYH6/BCL2L11",12
"GO:0003009","skeletal muscle contraction","6/459","56/18860",0.107142857142857,4.40242763772175,4.02719584450368,0.00233364116522695,0.00233364116522695,0.280377438748312,"GNAS/JSRP1/CA3/MB/TNNI2/TTN",6
"GO:0051146","striated muscle cell differentiation","17/459","321/18860",0.0529595015576324,2.17607015114803,3.35650695937223,0.00235908160291466,0.00235908160291466,0.280377438748312,"ADAMTS15/MYH11/NRG1/MYH9/DCAF8/RYR1/BCL2/CDK1/ERVW-1/PRICKLE1/HOPX/SHOX2/RARB/TTN/MYH6/MYBPC3/NEB",17
"GO:0035633","maintenance of blood-brain barrier","5/459","39/18860",0.128205128205128,5.26786213060723,4.21372605897403,0.00243143586775485,0.00243143586775485,0.280377438748312,"TJP2/ANGPT1/TJP3/CLDN1/ABCC8",5
"GO:0097623","potassium ion export across plasma membrane","4/459","24/18860",0.166666666666667,6.8482207697894,4.52772456095291,0.00249967189605309,0.00249967189605309,0.280377438748312,"KCNH2/KCNK5/WWP2/KCNIP1",4
"GO:0010038","response to metal ion","18/459","351/18860",0.0512820512820513,2.10714485224289,3.30682708397886,0.00252165627228326,0.00252165627228326,0.280377438748312,"MDM2/CASR/CRHBP/MT1G/RYR1/HMOX1/BCL2/CDK1/MT3/GABRB3/MT1H/TTN/PRKAA1/AANAT/HAAO/SLC30A8/CLDN1/ABCC8",18
"GO:0050905","neuromuscular process","12/459","191/18860",0.06282722513089,2.58152824829757,3.46958929801788,0.0025658927372135,0.0025658927372135,0.280377438748312,"GNAS/TCF15/CNTNAP2/JSRP1/CA3/MB/GRIN2A/JPH4/TNNI2/TTN/GM2A/ABCC8",12
"GO:0003014","renal system process","10/459","143/18860",0.0699300699300699,2.87337934396758,3.55157169617075,0.00265571763163215,0.00265571763163215,0.280377438748312,"STC1/PDGFB/GNAS/MLLT6/CLCNKA/ACE/BCL2/SLC4A5/XPNPEP3/CLDN19",10
"GO:0019532","oxalate transport","3/459","12/18860",0.25,10.2723311546841,5.0744839191167,0.00267465690887132,0.00267465690887132,0.280377438748312,"SLC26A1/SLC26A3/SLC26A8",3
"GO:0045161","neuronal ion channel clustering","3/459","12/18860",0.25,10.2723311546841,5.0744839191167,0.00267465690887132,0.00267465690887132,0.280377438748312,"NRCAM/CNTNAP2/MYOC",3
"GO:0060379","cardiac muscle cell myoblast differentiation","3/459","12/18860",0.25,10.2723311546841,5.0744839191167,0.00267465690887132,0.00267465690887132,0.280377438748312,"NRG1/RBPJ/PRICKLE1",3
"GO:0046688","response to copper ion","5/459","40/18860",0.125,5.13616557734205,4.1358336501403,0.00272413146310352,0.00272413146310352,0.280377438748312,"MT1G/CDK1/MT3/MT1H/AANAT",5
"GO:1904035","regulation of epithelial cell apoptotic process","6/459","58/18860",0.103448275862069,4.25061978814514,3.9158234944037,0.00279314682783438,0.00279314682783438,0.280377438748312,"TCF7L2/SFRP4/UMODL1/HMOX1/BCL2/PRKAA1",6
"GO:0071294","cellular response to zinc ion","4/459","25/18860",0.16,6.57429193899782,4.40475606718649,0.00291928633056593,0.00291928633056593,0.280377438748312,"MT1G/MT3/GABRB3/MT1H",4
"GO:0090200","positive regulation of release of cytochrome c from mitochondria","4/459","25/18860",0.16,6.57429193899782,4.40475606718649,0.00291928633056593,0.00291928633056593,0.280377438748312,"PMAIP1/BMF/PRKAA1/BCL2L11",4
"GO:0035051","cardiocyte differentiation","11/459","172/18860",0.063953488372093,2.62780564422151,3.38711795557423,0.00333055293228769,0.00333055293228769,0.280377438748312,"MYH11/NRG1/RBPJ/CDC42/CDK1/PRICKLE1/SHOX2/RARB/TTN/MYH6/NEB",11
"GO:0019377","glycolipid catabolic process","4/459","26/18860",0.153846153846154,6.32143455672867,4.28833867551681,0.00338460194863349,0.00338460194863349,0.280377438748312,"ENPP7/NEU4/GALC/GM2A",4
"GO:0071276","cellular response to cadmium ion","4/459","26/18860",0.153846153846154,6.32143455672867,4.28833867551681,0.00338460194863349,0.00338460194863349,0.280377438748312,"MT1G/HMOX1/MT3/MT1H",4
"GO:0098976","excitatory chemical synaptic transmission","3/459","13/18860",0.230769230769231,9.48215183509301,4.83171782743727,0.00341467931542225,0.00341467931542225,0.280377438748312,"GRIN2A/SSH1/GPRIN3",3
"GO:0014074","response to purine-containing compound","10/459","149/18860",0.0671140939597315,2.75767279320378,3.40194764429453,0.00357139166167606,0.00357139166167606,0.280377438748312,"STC1/CRHBP/RYR1/P2RY2/ITPR2/P2RX6/PRKAA1/SLC26A3/AANAT/SSH1",10
"GO:0008016","regulation of heart contraction","13/459","225/18860",0.0577777777777778,2.37404986686032,3.27471881636556,0.00358263237822323,0.00358263237822323,0.280377438748312,"STC1/KCNH2/ATP2B2/MDM2/ACE/HOPX/JPH4/SHOX2/MYH6/KCNIP1/KCNH6/ATP2B4/MYBPC3",13
"GO:1903522","regulation of blood circulation","15/459","279/18860",0.0537634408602151,2.20910347412561,3.21348287140834,0.00361522904705774,0.00361522904705774,0.280377438748312,"STC1/KCNH2/SVEP1/ATP2B2/MDM2/CASR/ACE/HOPX/JPH4/SHOX2/MYH6/KCNIP1/KCNH6/ATP2B4/MYBPC3",15
"GO:0061448","connective tissue development","16/459","307/18860",0.0521172638436482,2.14146317231199,3.18470331513704,0.0036577809678264,0.0036577809678264,0.280377438748312,"STC1/PDGFB/CASR/NFIA/UMODL1/MATN1/FGF9/SHOX2/RARB/PRKAA1/SOX5/WNT5B/HYAL3/ADAMTS7/GPR82/FTO",16
"GO:0097305","response to alcohol","15/459","280/18860",0.0535714285714286,2.20121381886088,3.19831651716927,0.0037372661807597,0.0037372661807597,0.280377438748312,"GNAS/CSN1S1/MDM2/CRHBP/ITPR2/CA3/CDK1/GRIN2A/PTGFR/PRKAA1/AANAT/RECQL5/IFITM5/CLDN1/KLF9",15
"GO:0006820","monoatomic anion transport","11/459","175/18860",0.0628571428571429,2.58275754746343,3.32224630264456,0.00379868373612458,0.00379868373612458,0.280377438748312,"STC1/GABRB1/SLC26A1/CASR/CLCNKA/SLC4A4/ANO4/GABRB3/SLC4A5/SLC26A3/SLC26A8",11
"GO:0090280","positive regulation of calcium ion import","4/459","27/18860",0.148148148148148,6.08730735092391,4.17787138014059,0.00389790335394594,0.00389790335394594,0.280377438748312,"STC1/PDGFB/AKAP5/CASR",4
"GO:1904754","positive regulation of vascular associated smooth muscle cell migration","4/459","27/18860",0.148148148148148,6.08730735092391,4.17787138014059,0.00389790335394594,0.00389790335394594,0.280377438748312,"PDGFB/MDM2/FGF9/SSH1",4
"GO:0055008","cardiac muscle tissue morphogenesis","6/459","62/18860",0.0967741935483871,3.9763862534261,3.70744120590183,0.00391122759226697,0.00391122759226697,0.280377438748312,"NRG1/S1PR1/RBPJ/TTN/MYH6/MYBPC3",6
"GO:0098656","monoatomic anion transmembrane transport","10/459","151/18860",0.0662251655629139,2.72114732574413,3.35371530569627,0.00392684396132893,0.00392684396132893,0.280377438748312,"GABRB1/SLC26A1/CASR/CLCNKA/SLC4A4/ANO4/GABRB3/SLC4A5/SLC26A3/SLC26A8",10
"GO:0003012","muscle system process","22/459","485/18860",0.045360824742268,1.86384565280866,3.04395556103813,0.00403142492250849,0.00403142492250849,0.282514085700157,"STC1/PDGFB/GNAS/JSRP1/KCNH2/MYH11/RYR1/HMOX1/CA3/P2RX6/MB/MYH1/SLC6A8/JPH4/TNNI2/TTN/MYH6/MYOC/KCNIP1/ATP2B4/MYBPC3/ABCC8",22
"GO:1901533","negative regulation of hematopoietic progenitor cell differentiation","3/459","14/18860",0.214285714285714,8.80485527544351,4.61385815968755,0.00426809112933725,0.00426809112933725,0.291787366893404,"TCF15/MIXL1/MYB",3
"GO:0055002","striated muscle cell development","11/459","178/18860",0.0617977528089888,2.53922792587697,3.25871373961274,0.0043179660413711,0.0043179660413711,0.291787366893404,"MYH11/DCAF8/RYR1/BCL2/CDK1/PRICKLE1/SHOX2/TTN/MYH6/MYBPC3/NEB",11
"GO:0006936","muscle contraction","18/459","372/18860",0.0483870967741935,1.98819312671305,3.04027797237105,0.00463333053889174,0.00463333053889174,0.307605231529378,"STC1/GNAS/JSRP1/KCNH2/MYH11/RYR1/CA3/P2RX6/MB/MYH1/SLC6A8/JPH4/TNNI2/TTN/MYH6/KCNIP1/ATP2B4/MYBPC3",18
"GO:0001666","response to hypoxia","16/459","317/18860",0.0504731861198738,2.07390912902139,3.04545457808019,0.00496949863653823,0.00496949863653823,0.324234983636205,"STC1/POSTN/CA9/MDM2/CASR/RYR1/ITPR2/PMAIP1/CA3/MB/BCL2/MT3/MTHFR/PDK1/PRKAA1/MYB",16
"GO:0006941","striated muscle contraction","12/459","208/18860",0.0576923076923077,2.37053795877325,3.13909885727538,0.00509302206460514,0.00509302206460514,0.326662164536226,"STC1/GNAS/JSRP1/KCNH2/RYR1/CA3/MB/JPH4/TNNI2/TTN/MYH6/MYBPC3",12
"GO:0098661","inorganic anion transmembrane transport","9/459","133/18860",0.0676691729323308,2.78048061329795,3.25442243266004,0.00528905224546137,0.00528905224546137,0.333581453025151,"GABRB1/SLC26A1/CASR/SLC37A1/CLCNKA/ANO4/GABRB3/SLC26A3/SLC26A8",9
"GO:0030149","sphingolipid catabolic process","5/459","47/18860",0.106382978723404,4.37120474667408,3.65468534156533,0.00552810604165985,0.00552810604165985,0.342942902843264,"ENPP7/NEU4/GALC/ENPP2/GM2A",5
"GO:0014910","regulation of smooth muscle cell migration","7/459","89/18860",0.0786516853932584,3.23174463293432,3.33304178183751,0.00599614724967183,0.00599614724967183,0.356461251585768,"PDGFB/POSTN/MDM2/ACE/BCL2/FGF9/SSH1",7
"GO:0050881","musculoskeletal movement","6/459","68/18860",0.0882352941176471,3.62552864282968,3.42554498664551,0.00616676085311431,0.00616676085311431,0.356461251585768,"GNAS/JSRP1/CA3/MB/TNNI2/TTN",6
"GO:0010273","detoxification of copper ion","3/459","16/18860",0.1875,7.70424836601307,4.2370979004422,0.00633354805226466,0.00633354805226466,0.356461251585768,"MT1G/MT3/MT1H",3
"GO:1902358","sulfate transmembrane transport","3/459","16/18860",0.1875,7.70424836601307,4.2370979004422,0.00633354805226466,0.00633354805226466,0.356461251585768,"SLC26A1/SLC26A3/SLC26A8",3
"GO:1990169","stress response to copper ion","3/459","16/18860",0.1875,7.70424836601307,4.2370979004422,0.00633354805226466,0.00633354805226466,0.356461251585768,"MT1G/MT3/MT1H",3
"GO:0055007","cardiac muscle cell differentiation","9/459","137/18860",0.0656934306569343,2.69929869758122,3.15273341558786,0.0063996544658115,0.0063996544658115,0.356461251585768,"MYH11/NRG1/CDK1/PRICKLE1/SHOX2/RARB/TTN/MYH6/NEB",9
"GO:1902476","chloride transmembrane transport","8/459","113/18860",0.0707964601769911,2.90897873406983,3.21454406024988,0.0064053955083284,0.0064053955083284,0.356461251585768,"GABRB1/SLC26A1/CASR/CLCNKA/ANO4/GABRB3/SLC26A3/SLC26A8",8
"GO:0035567","non-canonical Wnt signaling pathway","6/459","69/18860",0.0869565217391304,3.57298474945534,3.38167425765274,0.00661886725060325,0.00661886725060325,0.363002711913329,"FZD2/SFRP4/CDC42/PRICKLE1/MYOC/WNT5B",6
"GO:0055013","cardiac muscle cell development","7/459","91/18860",0.0769230769230769,3.16071727836434,3.26319505498673,0.00675967940197395,0.00675967940197395,0.365429284963855,"MYH11/CDK1/PRICKLE1/SHOX2/TTN/MYH6/NEB",7
"GO:0006687","glycosphingolipid metabolic process","6/459","70/18860",0.0857142857142857,3.5219421101774,3.33861010609073,0.00709454391353655,0.00709454391353655,0.371249192235571,"ENPP7/B4GALNT1/NEU4/GALC/PRKAA1/GM2A",6
"GO:0050879","multicellular organismal movement","6/459","70/18860",0.0857142857142857,3.5219421101774,3.33861010609073,0.00709454391353655,0.00709454391353655,0.371249192235571,"GNAS/JSRP1/CA3/MB/TNNI2/TTN",6
"GO:0036293","response to decreased oxygen levels","16/459","330/18860",0.0484848484848485,1.99220967848419,2.87188919499231,0.00722325415911933,0.00722325415911933,0.371249192235571,"STC1/POSTN/CA9/MDM2/CASR/RYR1/ITPR2/PMAIP1/CA3/MB/BCL2/MT3/MTHFR/PDK1/PRKAA1/MYB",16
"GO:0060045","positive regulation of cardiac muscle cell proliferation","4/459","32/18860",0.125,5.13616557734205,3.69841609684781,0.00725975471882075,0.00725975471882075,0.371249192235571,"NRG1/RBPJ/CDK1/FGF9",4
"GO:0030049","muscle filament sliding","3/459","17/18860",0.176470588235294,7.25105728565936,4.07237606118423,0.00755346764636242,0.00755346764636242,0.37610410233619,"TTN/MYH6/MYBPC3",3
"GO:0043117","positive regulation of vascular permeability","3/459","17/18860",0.176470588235294,7.25105728565936,4.07237606118423,0.00755346764636242,0.00755346764636242,0.37610410233619,"TJP2/ANGPT1/TJP3",3
"GO:0015701","bicarbonate transport","4/459","33/18860",0.121212121212121,4.98052419621047,3.61452836468379,0.00810531516834772,0.00810531516834772,0.393233576656006,"SLC26A1/SLC4A4/SLC4A5/SLC26A3",4
"GO:0071295","cellular response to vitamin","4/459","33/18860",0.121212121212121,4.98052419621047,3.61452836468379,0.00810531516834772,0.00810531516834772,0.393233576656006,"POSTN/MDM2/CASR/GPRIN3",4
"GO:0010002","cardioblast differentiation","3/459","18/18860",0.166666666666667,6.8482207697894,3.92050012480949,0.00890258490229648,0.00890258490229648,0.413618600087327,"NRG1/RBPJ/PRICKLE1",3
"GO:0016264","gap junction assembly","3/459","18/18860",0.166666666666667,6.8482207697894,3.92050012480949,0.00890258490229648,0.00890258490229648,0.413618600087327,"CNTNAP2/ACE/HOPX",3
"GO:0030299","intestinal cholesterol absorption","3/459","18/18860",0.166666666666667,6.8482207697894,3.92050012480949,0.00890258490229648,0.00890258490229648,0.413618600087327,"ENPP7/PNLIP/LPCAT3",3
"GO:0014909","smooth muscle cell migration","7/459","96/18860",0.0729166666666667,2.99609658678286,3.09670201549076,0.00898250715954335,0.00898250715954335,0.413618600087327,"PDGFB/POSTN/MDM2/ACE/BCL2/FGF9/SSH1",7
"GO:0006275","regulation of DNA replication","8/459","120/18860",0.0666666666666667,2.73928830791576,3.01871677130946,0.00909125775776678,0.00909125775776678,0.413618600087327,"ENPP7/ANKRD17/UCHL5/INO80C/MCM5/CDK1/MCM7/SMARCA5",8
"GO:0046466","membrane lipid catabolic process","5/459","53/18860",0.0943396226415094,3.87635137912607,3.31180739730524,0.00918762131128307,0.00918762131128307,0.413618600087327,"ENPP7/NEU4/GALC/ENPP2/GM2A",5
"GO:0014706","striated muscle tissue development","19/459","430/18860",0.0441860465116279,1.81557480873486,2.70196876030305,0.00943497170635248,0.00943497170635248,0.413618600087327,"MYH11/NRG1/S1PR1/RYR1/RBPJ/MED20/BCL2/CDC42/CDK1/FGF9/PRICKLE1/HOPX/SHOX2/RARB/TTN/PRKAA1/MYH6/MYBPC3/NEB",19
"GO:0003018","vascular process in circulatory system","14/459","283/18860",0.049469964664311,2.03268743696929,2.76451710411614,0.00979539070150055,0.00979539070150055,0.413618600087327,"SLC38A1/SVEP1/CASR/C2CD4B/VSTM4/P2RY2/SLC4A4/TJP2/ANGPT1/ACE/PRKAA1/ATP2B4/TJP3/ABCC8",14
"GO:0044706","multi-multicellular organism process","12/459","227/18860",0.052863436123348,2.17212288733408,2.80601277039402,0.00993128634748009,0.00993128634748009,0.413618600087327,"STC1/SLC38A1/GNAS/OVGP1/CRHBP/DAZAP1/BCL2/RLN1/PTGFR/ACVR1C/HYAL3/ABCC8",12
"GO:0006882","intracellular zinc ion homeostasis","4/459","35/18860",0.114285714285714,4.69592281356987,3.45648266261185,0.00998436774726064,0.00998436774726064,0.413618600087327,"MT1G/MT3/MT1H/SLC30A8",4
"GO:0048566","embryonic digestive tract development","4/459","35/18860",0.114285714285714,4.69592281356987,3.45648266261185,0.00998436774726064,0.00998436774726064,0.413618600087327,"FGF9/SHOX2/RARB/MYB",4
"GO:0060351","cartilage development involved in endochondral bone morphogenesis","4/459","35/18860",0.114285714285714,4.69592281356987,3.45648266261185,0.00998436774726064,0.00998436774726064,0.413618600087327,"STC1/MATN1/SHOX2/RARB",4
"GO:0055006","cardiac cell development","7/459","98/18860",0.0714285714285714,2.93495175848117,3.0331128865775,0.0100067811172562,0.0100067811172562,0.413618600087327,"MYH11/CDK1/PRICKLE1/SHOX2/TTN/MYH6/NEB",7
"GO:0007517","muscle organ development","17/459","373/18860",0.0455764075067024,1.87270380299871,2.68864228216331,0.0102757462871616,0.0102757462871616,0.413618600087327,"TCF15/ETV1/SPEG/FZD2/NRG1/OR10J5/S1PR1/RYR1/RBPJ/MED20/BCL2/SHOX2/TTN/PRKAA1/MYH6/MYBPC3/NEB",17
"GO:0033275","actin-myosin filament sliding","3/459","19/18860",0.157894736842105,6.48778809769522,3.7797851938751,0.0103836101969072,0.0103836101969072,0.413618600087327,"TTN/MYH6/MYBPC3",3
"GO:0048643","positive regulation of skeletal muscle tissue development","3/459","19/18860",0.157894736842105,6.48778809769522,3.7797851938751,0.0103836101969072,0.0103836101969072,0.413618600087327,"BCL2/SHOX2/PRKAA1",3
"GO:0055012","ventricular cardiac muscle cell differentiation","3/459","19/18860",0.157894736842105,6.48778809769522,3.7797851938751,0.0103836101969072,0.0103836101969072,0.413618600087327,"NRG1/CDK1/RARB",3
"GO:0010543","regulation of platelet activation","5/459","55/18860",0.0909090909090909,3.73539314715785,3.20855428021896,0.0107079789947682,0.0107079789947682,0.422096321120524,"PDGFB/SVEP1/PRKCQ/F2/CELA2A",5
"GO:0060349","bone morphogenesis","7/459","100/18860",0.07,2.87625272331155,2.9711178529243,0.0111136813548289,0.0111136813548289,0.429148060908806,"STC1/SFRP4/MATN1/SHOX2/RARB/IFITM5/MMP16",7
"GO:0140115","export across plasma membrane","7/459","100/18860",0.07,2.87625272331155,2.9711178529243,0.0111136813548289,0.0111136813548289,0.429148060908806,"KCNH2/SLC4A4/OSCP1/KCNK5/WWP2/KCNIP1/SLC40A1",7
"GO:0048167","regulation of synaptic plasticity","12/459","231/18860",0.051948051948052,2.13451036980449,2.74008887099455,0.0112987474106769,0.0112987474106769,0.431887261471382,"SLC38A1/AKAP5/GRIA3/CPEB3/CBLN1/ACE/CALHM2/PRKAR1B/GRIN2A/JPH4/SSH1/RASGRF1",12
"GO:1901654","response to ketone","12/459","232/18860",0.0517241379310345,2.12530989407257,2.72381730997906,0.0116622673245709,0.0116622673245709,0.441324747703497,"GABRB1/GNAS/CSN1S1/POSTN/CA9/PTGFR/PRKAA1/AANAT/ABCB4/IFITM5/CLDN1/KLF9",12
"GO:0000302","response to reactive oxygen species","11/459","205/18860",0.0536585365853659,2.20479302832244,2.73928178702562,0.0119570900452866,0.0119570900452866,0.448001445678015,"MDM2/HMOX1/CA3/MB/BCL2/CDK1/MT3/PRKAA1/PEX12/MYB/NQO1",11
"GO:0060078","regulation of postsynaptic membrane potential","9/459","152/18860",0.0592105263157895,2.43292053663571,2.80140036403298,0.0122196512294219,0.0122196512294219,0.448560847093127,"GABRB1/GRIA3/CBLN1/P2RX6/PRKAR1B/GRIN2A/GABRB3/SSH1/UNC13B",9
"GO:0055001","muscle cell development","11/459","206/18860",0.0533980582524272,2.19409014954418,2.72163386414396,0.0123653278845465,0.0123653278845465,0.448560847093127,"MYH11/DCAF8/RYR1/BCL2/CDK1/PRICKLE1/SHOX2/TTN/MYH6/MYBPC3/NEB",11
"GO:0034614","cellular response to reactive oxygen species","9/459","153/18860",0.0588235294117647,2.41701909521979,2.77948481243459,0.0127140220089295,0.0127140220089295,0.448560847093127,"MDM2/CA3/MB/CDK1/MT3/PRKAA1/PEX12/MYB/NQO1",9
"GO:0046620","regulation of organ growth","7/459","103/18860",0.0679611650485437,2.79247837214713,2.88095057533225,0.0129366962428592,0.0129366962428592,0.448560847093127,"NRG1/RBPJ/CDK1/FGF9/WWC3/MYH6/BCL2L11",7
"GO:0045069","regulation of viral genome replication","6/459","80/18860",0.075,3.08169934640523,2.94686449160741,0.0132924572570011,0.0132924572570011,0.448560847093127,"BCL2/PKN2/IFITM3/OAS1/APOBEC3H/IFITM2",6
"GO:0055023","positive regulation of cardiac muscle tissue growth","4/459","38/18860",0.105263157894737,4.32519206513015,3.24056404901799,0.0132969660453825,0.0132969660453825,0.448560847093127,"NRG1/RBPJ/CDK1/FGF9",4
