"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
694.907371551238,-0.127883805312607,0.195604684152531,-0.653787029010433,0.513249024346777,0.963551367189577
419.648998013307,-0.0828100481374836,0.141209937338963,-0.586432156957231,0.557585139942548,0.969085808989987
63.3113349066847,-0.947756971646632,0.345984047508751,-2.73930829606431,0.00615686091021636,0.426946048811772
8.4112229826985,1.17163518523597,0.599871727764048,1.95314286539742,0.0508026689096719,0.784495613245578
4.91887441414752,0.165826064323678,0.731606245266098,0.226660263491004,0.820687928071165,0.989613438656841
1.75555559069526,-1.27772492305202,0.899570361647312,-1.42037241057189,0.155499290476011,NA
932.041476603999,-0.598327520285155,0.236629947133247,-2.52853676186741,0.0114539090697856,0.528368825389208
643.995726290957,-0.0701375433039449,0.0987947588331124,-0.709931823634731,0.477746414769653,0.963551367189577
1909.87941846279,-0.0329466467126032,0.143912719901572,-0.228934917880344,0.818919500637914,0.989613438656841
7242.47217055037,0.133690494084515,0.292999197901056,0.456282798868485,0.648186631579415,0.97885886467008
54.001313271663,-0.18014609730537,0.180916106484177,-0.995743832908133,0.319374626809044,0.94618465801754
1923.47746615422,-0.0339217618848889,0.0887684855007851,-0.382137440934361,0.702359421551227,0.981475244110014
2566.30587200149,0.0260599730740304,0.109744235490852,0.237460974214019,0.812299191491225,0.98843332390621
718.198824444377,0.00540763474202656,0.133774072517,0.0404236384545993,0.967755384887297,0.996813697918178
4734.08221732051,-0.06451649684163,0.0653228356286522,-0.987656096382495,0.323321103080462,0.94618465801754
1.29590699901226,2.74892678970235,0.988613537930012,2.78058784776318,0.00542605767600922,NA
3567.24780184034,0.0786765664654822,0.105728133822231,0.744140311771391,0.456791593675634,0.963551367189577
41.4359313509952,0.712065689969345,0.393584307403509,1.80918211568665,0.070422715132063,0.829782847775752
3423.70930690276,-0.0114463828528763,0.175993482215277,-0.0650386747781656,0.948143207405311,0.995731404493011
530.673167019767,-0.0124058110730716,0.091482571827555,-0.135608464270731,0.892130813751131,0.991717459052557
238.202488889698,0.0211715425092827,0.100293472326426,0.211095916994234,0.832812426213466,0.989613438656841
943.468822684102,0.147552791406609,0.0897672940692593,1.64372551201962,0.100232913691068,0.865251687019508
1560.05568337023,0.0561812864924367,0.236355457980805,0.237698282799965,0.812115115632228,0.98843332390621
0.460414093756453,-1.99942284905103,2.22199274177023,-0.899833204431673,0.368209021036826,NA
2965.66684845989,-0.0506570946479985,0.105312852846486,-0.481015310845685,0.630505616984874,0.976249944723109
150.720160770896,-0.427398637431598,0.227816428949246,-1.87606591589062,0.0606462292293099,0.816684194831757
12.2669335488682,0.577550802232,0.300570564830413,1.92151484480147,0.0546668326969137,0.797062432368454
2997.322933869,0.0222423180210854,0.148836344210809,0.149441442807691,0.881205312232919,0.991535786529999
