gene,logFC,P.Value,adj.P.Val
ACBD6,-0.109725666666668,0.678932607365427,0.915741441998894
ACBD7,0.99656043333333,0.0111777347446264,0.298655652031385
ACCN1,-0.371680500000003,0.109658823843242,0.695903529779408
ACCN2,-0.656815483333336,0.238252170946521,0.793368891912886
ACCN3,-0.181970916666671,0.751630972271647,0.940764606177379
ACCN4,1.38968433333334,0.0150392858423065,0.335271671508255
ACCN5,0.452902383333332,0.105295405829495,0.688011011054325
ACCS,-0.916397000000005,0.0488981934257025,0.536880149047228
ACCSL,-0.025791733333334,0.948000276439015,0.990021882670173
ACD,0.14764891666667,0.456618371213916,0.826202108873222
ACE,0.165028666666663,0.609044867913345,0.88822763223406
ACE2,-1.0179285,0.188074066491645,0.772252086609219
ACER1,0.461831699999999,0.294578580386695,0.793368891912886
ACER2,-0.239123433333332,0.134142226877547,0.730597548180621
ACER3,-0.176927400000003,0.504978518928555,0.846563968542786
ACHE,-0.0145796333333346,0.928236138762477,0.984831580826562
ACIN1,-0.0844791666666733,0.757838210382746,0.942288160281573
ACLY,-0.301741250000005,0.231887983937802,0.793368891912886
ACMSD,-1.01949463333333,0.171211114356513,0.76122333783168
ACN9,0.227932666666662,0.220678926350991,0.787724572426731
ACO1,-0.650091083333335,0.220073402472322,0.787191002329444
ACO2,-0.372875000000004,0.131616567064893,0.728068282109056
ACOT1,-0.35425775,0.383976501677491,0.800789169401493
ACOT11,-0.313835816666667,0.324377433158251,0.793368891912886
ACOT12,-0.245662350000003,0.737131571599599,0.936859846986425
ACOT13,-0.0768339166666667,0.676776934509065,0.914552682589841
ACOT4,-0.371042333333339,0.417797622250677,0.811772748540136
ACOT6,-0.377286116666669,0.485711231342669,0.837991844914675
ACOT7,-0.30753186666667,0.554625554094831,0.865242466769698
ACOT8,0.30044358333333,0.0698392134988921,0.606958240491727
ACOT9,-0.0825150000000026,0.493100444064361,0.841531820669938
ACOX1,-0.0471120833333352,0.892921207872814,0.975739664785279
ACOX2,-0.176243383333336,0.711970048231923,0.928176985540584
ACOX3,-0.338324583333337,0.366268002157235,0.796477291793076
ACOXL,-0.727699583333335,0.267715161387393,0.793368891912886
ACP1,-0.316792166666675,0.225201646253192,0.789591137425355
ACP2,0.273867049999998,0.576729562483757,0.874949357777347
ACP5,-0.854488450000003,0.267351538810071,0.793368891912886
ACP6,-0.286025150000002,0.410962487170078,0.809798919397242
ACPL2,-0.329176283333336,0.26710507958468,0.793368891912886
ACPP,-1.08157383333334,0.111201195376604,0.698562794816938
ACPT,0.183806033333334,0.559305197425886,0.867399454340967
ACR,0.576967699999996,0.0840153518619035,0.644953812732649
ACRBP,0.509093216666661,0.495280257146308,0.842889588070648
ACRC,-0.737286083333334,0.0697571482401812,0.606958240491727
ACRV1,0.584486083333332,0.0925079577106241,0.663587078331941
ACSBG1,1.51421748333333,0.00086765639583016,0.12094510403304
ACSBG2,-0.401438816666667,0.369322281147046,0.796761904125174
ACSF2,-0.442537000000005,0.247103471112264,0.793368891912886
ACSF3,-0.619633383333337,0.270637541523657,0.793368891912886
ACSL1,-0.13241275,0.841287806713776,0.961983684331695
ACSL3,-0.200662583333337,0.353430395641338,0.794472844471652
ACSL4,-0.390312583333337,0.306498233459921,0.793368891912886
ACSL5,0.229960416666666,0.757124639136369,0.942075459519293
ACSL6,-0.522781700000001,0.52356513653603,0.852150837987565
ACSM1,-1.08441235,0.0222831071660128,0.398246768050836
ACSM2A,0.0270145999999989,0.612843474311527,0.889987162362505
ACSM2B,0.51522275,0.154159311802453,0.747986493723191
ACSM3,-0.817253750000004,0.397652889272362,0.805513811433662
ACSM4,0.0228023499999994,0.875787720322914,0.970480625449017
ACSM5,0.103055899999999,0.853717325418567,0.964737797146436
ACSS1,-0.578755833333337,0.00220744761381664,0.160463731343041
ACSS2,-0.380912583333336,0.0731913288973316,0.616514734706283
ACSS3,-0.661712166666669,0.366753303475532,0.796477291793076
ACTA1,-1.0974738,0.118379681463184,0.709595522828491
ACTA2,-0.193789666666667,0.63028534211749,0.897861979159395
ACTB,-0.146846833333338,0.0959294598189414,0.67007430094151
ACTBL2,0.542545666666662,0.040608678539864,0.503416954340228
ACTC1,-0.0309889333333337,0.596470374700586,0.882605139566091
ACTG1,-0.0562544166666736,0.868694520931967,0.968654622718658
ACTG2,-0.0149511833333338,0.774873934792149,0.945439341397038
ACTL6A,-0.245289666666668,0.429424308995522,0.815531684475195
ACTL6B,1.01163126666666,0.0148016867208411,0.333034209770012
ACTL7A,0.103572383333331,0.846308900254559,0.962832823672842
ACTL7B,-0.437017200000001,0.59557252277056,0.882306823079834
ACTL8,-0.143023316666665,0.75176802415772,0.940764606177379
ACTL9,0.319900266666665,0.492714251693704,0.841360893250916
ACTN1,0.201294499999994,0.713285431477566,0.928839560352363
ACTN2,-1.00867796666667,0.152889126929313,0.747368851714348
ACTN3,1.36148583333333,0.0131949095361977,0.31987411130298
ACTN4,-0.241818666666669,0.239315629885199,0.793368891912886
ACTR10,-0.140109383333335,0.599213449912686,0.883679563086638
ACTR1A,0.0872689999999885,0.577657987554419,0.875102857546845
ACTR1B,-0.0523151666666752,0.865828270723248,0.96794334324822
ACTR2,0.324868249999996,0.326864722043817,0.793368891912886
ACTR3,0.111817749999997,0.49935194177402,0.844846449795291
ACTR3B,-0.322431083333337,0.113524894144937,0.701771394251946
ACTR3BP2,-0.559877333333334,0.187316529986429,0.771979662616754
ACTR3BP5,1.17801983333333,0.0324060348257927,0.459081579320329
ACTR3C,-0.43301321666667,0.0712447790336728,0.611035977584436
ACTR5,-0.0959999500000013,0.820825123413088,0.956010903504692
ACTR6,0.0259382499999994,0.881763980015799,0.97219080302946
ACTR8,0.148795383333333,0.311441614128983,0.793368891912886
ACTRT1,0.715105116666667,0.304534995730504,0.793368891912886
ACTRT2,1.01647185,0.00228558363020521,0.16264828585271
ACVR1,-0.443281100000002,0.0111963331717659,0.298837847870716
ACVR1B,-0.496799283333337,0.158759892867587,0.750868587267755
ACVR1C,-0.211021783333334,0.464595111398977,0.829252128032421
ACVR2A,-0.363398,0.0987736246486639,0.67597449973679
ACVR2B,-0.647595300000003,0.2173592918347,0.786759690260534
ACVRL1,-0.571372183333338,0.28092528983405,0.793368891912886
ACY1,-0.506510983333335,0.218090953117532,0.786759690260534
ACY3,-0.747486716666668,0.386339519659213,0.801539050836361
ACYP1,-0.304953583333338,0.566483312908379,0.870621500761536
ACYP2,-0.265293166666668,0.477305995404865,0.83473025543196
ADA,-0.39775366666667,0.237225374752656,0.793368891912886
ADAD1,0.81129585,0.275165570347378,0.793368891912886
ADAD2,0.502643249999996,0.0135331192217565,0.323094581723478
ADAL,-0.599435883333334,0.313444381298922,0.793368891912886
ADAM1,0.0255899333333325,0.89378838726619,0.975890538864658
ADAM10,-0.164811000000006,0.494652816513145,0.842418999666381
ADAM11,-1.10509785,0.0430295810894607,0.514559961088416
ADAM12,-0.277233933333333,0.424450256084765,0.814099249394606
ADAM15,-0.358587166666666,0.0578924586197482,0.572593656512165
ADAM17,-0.0483985000000029,0.752704191680029,0.941074932476697
ADAM18,0.0159139166666658,0.762280091978873,0.943160404725581
ADAM19,0.585661516666666,0.509899152773388,0.847560690953141
ADAM2,0.0431729166666661,0.438655698703774,0.819038468609906
ADAM20,-0.539400050000002,0.255878099411569,0.793368891912886
ADAM21,-0.520050616666668,0.27631189962883,0.793368891912886
ADAM22,0.222038366666666,0.675062815805629,0.914308051030972
ADAM23,-0.484693933333333,0.140450673690554,0.736571238489407
ADAM28,-0.606742933333336,0.129394952879312,0.72573916020359
ADAM29,-0.836929866666668,0.247123101257046,0.793368891912886
ADAM30,0.105492783333333,0.610690100385466,0.88912132154572
ADAM32,-0.472798616666667,0.380232473233722,0.799357173291051
ADAM33,0.844967683333333,0.0431147352962373,0.514729071575479
ADAM3A,-0.134269,0.447598563267529,0.822778853345468
ADAM5P,0.198616516666666,0.400079697688477,0.806309333532556
ADAM6,0.0158106166666661,0.763572107903498,0.943223133783977
ADAM7,0.356627816666666,0.364149239096109,0.795960591665305
ADAM8,0.0696749999999948,0.945778344704216,0.989239918643206
ADAM9,-0.0155200833333353,0.982654615117449,0.996250787692551
ADAMDEC1,-0.408286033333334,0.260057020152624,0.793368891912886
ADAMTS1,-0.957037583333335,0.24795380261633,0.793368891912886
ADAMTS10,0.00846429999999643,0.988537986478948,0.997506140343242
ADAMTS12,-0.213927866666668,0.637025678901733,0.900727074682936
ADAMTS13,-0.69061783333334,0.0645703583816038,0.593736030069626
ADAMTS14,-1.1755338,0.0732687646638461,0.616514734706283
ADAMTS15,-0.0796360666666671,0.894404428366893,0.975890538864658
ADAMTS16,-0.105159166666668,0.801655569741467,0.950870649273283
ADAMTS17,-0.376159466666668,0.276641559220178,0.793368891912886
ADAMTS18,-0.940601600000002,0.398612590707249,0.805826399891762
ADAMTS19,0.0730210666666657,0.616195117522747,0.891553488233735
ADAMTS2,-0.939534116666668,0.0100088374442359,0.287099651726141
ADAMTS20,-0.609549966666667,0.331911363576718,0.793368891912886
ADAMTS3,-0.481342550000004,0.440101249164733,0.819580756124546
ADAMTS4,0.7569514,0.0507820330634144,0.541650110490768
ADAMTS5,0.248053433333334,0.710895332062692,0.927818382576866
ADAMTS6,-0.573386900000001,0.0861752387965129,0.650259646683241
ADAMTS7,0.888875016666666,0.0391794831086084,0.495760011180476
ADAMTS8,0.029323833333333,0.961414970288778,0.992741416857687
ADAMTS9,-1.17683766666667,0.0805825520929485,0.635381213775309
ADAMTS9-AS1,-0.318336050000001,0.225205700154406,0.789591137425355
ADAMTS9-AS2,-0.0650409000000032,0.74908179327441,0.940195276530282
ADAMTSL1,0.994190249999998,0.010916995125559,0.295733275363586
ADAMTSL2,-0.590565050000001,0.0909460619227762,0.660764537597535
ADAMTSL3,0.560684216666667,0.472353791921043,0.832387606929475
ADAMTSL4,-0.706985850000001,0.0681241807373767,0.603275777445973
ADAMTSL5,0.83056128333333,0.000989730236554547,0.122923415153735
ADAP1,-0.0071466833333389,0.988989004731727,0.997513439501593
ADAP2,-0.838557083333338,0.169155289016439,0.759716453186532
ADAR,0.209432499999997,0.473573085064304,0.83288681432803
ADARB1,-0.205126750000003,0.387894226469751,0.802040011662749
ADARB2,0.636752616666667,0.120319617367188,0.711906233937044
ADARB2-AS1,0.816604266666666,0.307865153368669,0.793368891912886
ADAT1,-0.122674616666663,0.565790150081304,0.870165391318095
ADAT2,-0.4832051,0.13915596103691,0.736084541377291
ADAT3,-0.032800000000007,0.835107915799035,0.959675232480856
ADC,-0.364881650000001,0.329749450219381,0.793368891912886
ADCK1,-0.113822816666667,0.632847187475608,0.898811293081172
ADCK2,-0.277347333333334,0.664574296181992,0.909429721505423
ADCK3,-0.0572097666666682,0.762283813340205,0.943160404725581
ADCK4,-0.0290314500000042,0.891300839890772,0.975027237187226
ADCK5,-0.0673921666666661,0.739117849320841,0.937663901850678
ADCY1,0.153389249999999,0.741672920261997,0.938168703404155
ADCY10,-0.204844133333334,0.657067289095525,0.906795614248731
ADCY2,0.302624233333332,0.523573014445865,0.852150837987565
ADCY3,-0.0460153333333384,0.83682449774945,0.960295784786629
ADCY4,0.485866116666664,0.223188200758772,0.789005555942405
ADCY5,-0.260984466666667,0.50589879848994,0.846568206899756
ADCY6,-0.685002800000007,0.439733663241238,0.819295045228154
ADCY7,0.147154,0.85685037200686,0.965269338926645
ADCY8,-0.226630816666668,0.32705766275765,0.793368891912886
ADCY9,-0.288499583333335,0.492419261084114,0.841266329291897
ADCYAP1,-0.0524737333333332,0.352319535213757,0.794409478952511
ADCYAP1R1,0.553942983333331,0.0268986441369276,0.427572150646481
ADD1,-0.108405883333338,0.541048400387448,0.859601223199732
ADD2,-0.172384416666667,0.583617627761235,0.877964008533759
ADD3,0.167641833333331,0.652483516036272,0.90513369198329
ADH1A,0.168805266666666,0.799969452793454,0.950287970062676
ADH1B,0.0169681333333331,0.746576496014488,0.939495390121558
ADH1C,0.0734012333333309,0.851664452489457,0.964033810177928
ADH4,1.39106655,0.000677348537463048,0.111947841831718
ADH5,-0.214808583333335,0.606315341438243,0.887131537211014
ADH6,-0.444074666666667,0.1966566017134,0.775062864248579
ADH7,-0.240606450000001,0.263521901668728,0.793368891912886
ADHFE1,-0.417026500000004,0.185216083459346,0.769809438396887
ADI1,-0.499363400000004,0.30786983909316,0.793368891912886
ADIG,0.11625905,0.376501271477623,0.797996940124921
ADIPOQ,0.0497092666666665,0.780007728918158,0.946602047931947
ADIPOR1,-0.0702818666666705,0.916840995224172,0.982620770381682
ADIPOR2,-0.425130500000003,0.0989701097443343,0.676641667454427
ADK,-0.130098150000002,0.637522492924001,0.900870628368748
ADM,-0.626216333333335,0.306818352861774,0.793368891912886
ADM2,0.0703002666666643,0.805606625234583,0.952294258333504
ADNP,-0.0664339166666714,0.676621856615747,0.914545309753227
ADNP2,-0.298384700000002,0.125859855766223,0.720962560438592
ADO,0.290342833333334,0.393680419287813,0.803616646629919
ADORA1,1.2689891,0.163822253049449,0.755813437110722
ADORA2A,0.764304399999999,0.284952264389098,0.793368891912886
ADORA2B,-0.685762650000001,0.0426426072177533,0.512812168331125
ADORA3,-1.13682385,0.113925913978412,0.702572370012985
ADPGK,0.104666833333328,0.414935255347844,0.810967585039351
ADPRH,-0.0175216666666653,0.965261334871047,0.993509139558009
ADPRHL1,-0.240833566666669,0.275203816581542,0.793368891912886
ADPRHL2,0.0275801666666649,0.906223392887562,0.979638559537692
ADRA1A,1.41638416666667,0.0163922393665295,0.349435998553555
ADRA1B,0.567084599999999,0.121151364733487,0.713581600377839
ADRA1D,-0.8133846,0.322700575515392,0.793368891912886
ADRA2A,0.47872783333333,0.107955552808287,0.691469359282806
ADRA2B,-0.0691837500000008,0.893150815306728,0.975739664785279
ADRA2C,-0.441958833333337,0.379475809439919,0.798998014085586
ADRB1,-0.725145433333333,0.173901184287128,0.762685503093812
ADRB2,0.379799799999995,0.737258516299181,0.93690384598152
ADRB3,0.520681366666666,0.365555401417224,0.7963212911089
ADRBK1,0.589903499999998,0.339404502144158,0.793433115436606
ADRBK2,-0.0179653333333363,0.957308998012082,0.991874750045941
ADRM1,-0.152537083333339,0.473567652678701,0.83288681432803
ADSL,-0.134729916666668,0.654102051347418,0.905599635713352
ADSS,-0.290642,0.164093981013871,0.755897713595372
ADSSL1,-0.394392950000002,0.14992962010887,0.745422735482739
AEBP1,-0.552880400000001,0.434134497964429,0.817676087959872
AEBP2,-0.245587916666668,0.279237692908816,0.793368891912886
AEN,-0.115815550000002,0.749981875796617,0.940268435782573
AES,0.0884444999999943,0.63795634935509,0.901102630120631
AFAP1,-0.573275750000001,0.273682076363919,0.793368891912886
AFAP1-AS1,-0.0496225500000005,0.766825071069489,0.943909201382697
AFAP1L1,1.17663616666667,0.153840813856032,0.747454450826219
AFAP1L2,0.134871016666664,0.671531716583881,0.91262431292186
AFF1,0.0904138333333311,0.673164173036024,0.913327108370077
AFF2,-0.562299949999999,0.393472724650331,0.803616646629919
AFF3,1.40566073333333,0.00202477209070372,0.155423466127407
AFF4,-0.368322816666669,0.126522051309117,0.721701929226226
AFG3L1P,-0.5125129,0.0122445899317886,0.311573845811946
AFG3L2,-0.363860250000004,0.466188562077522,0.829345534148356
AFM,-0.11878245,0.0810409186873999,0.636227011183658
AFMID,-0.584700750000002,0.236449287216315,0.793368891912886
AFP,-0.851787233333333,0.27932784388259,0.793368891912886
AFTPH,0.099597499999998,0.749966303126075,0.940268435782573
AGA,-0.247449666666672,0.160284228358987,0.751649939605895
AGAP1,-0.656768000000003,0.00715081678416064,0.249535964794723
AGAP1-IT1,-0.0447465833333336,0.919126706593263,0.98304321175876
AGAP11,0.373272033333332,0.208924322384246,0.780087658654372
AGAP2,0.476325633333331,0.567299472497329,0.870687010208106
AGAP3,-0.188901833333334,0.443663305702357,0.821045009719371
AGAP7,0.903401749999999,0.00102972285518585,0.1234380337484
AGBL1,0.455993599999997,0.225495212244209,0.789964400828518
AGBL2,-0.366107483333334,0.278396923492113,0.793368891912886
AGBL3,0.608335716666664,0.0219809905634933,0.394933951912567
AGBL4,0.382825699999999,0.0144302427036256,0.329398363253732
AGBL5,0.133914383333332,0.705251489454762,0.92602467196858
AGER,0.304650183333329,0.588846435269746,0.879821525809811
AGFG1,-0.130547666666669,0.154368743939966,0.748014354490075
AGFG2,-0.277823933333334,0.460757557141599,0.827548764712439
AGGF1,-0.0360602500000038,0.752176735489617,0.940967365615713
AGK,-0.361444533333338,0.195605223732387,0.77453125274682
AGL,-0.482578583333336,0.341005037454577,0.793533792973492
AGMAT,-0.210919600000004,0.617869669074584,0.892182651559509
AGMO,-0.531750783333334,0.355955278356625,0.794805159682959
AGPAT1,-0.0541219166666682,0.709573283942211,0.927763379618193
AGPAT2,0.0107913333333336,0.923044143107352,0.984272920544155
AGPAT3,-0.25770766666667,0.0453406205531667,0.522928341416664
AGPAT4,0.184967049999996,0.498353193836045,0.844300066848545
AGPAT4-IT1,-0.178395350000004,0.618431553251474,0.892476992531828
AGPAT5,-0.799606749999999,0.0707358587218648,0.609452663557259
AGPAT6,-0.257697900000004,0.243382200561769,0.793368891912886
AGPAT9,-0.40518150000001,0.225120449146057,0.789591137425355
AGPHD1,-0.562771400000002,0.305356277984114,0.793368891912886
AGPS,-0.450377666666668,0.032366979007388,0.459081579320329
AGR2,-1.1546308,0.405070670570224,0.807963661573028
AGR3,-0.743117183333334,0.419261634459503,0.811994250568312
AGRN,-0.579442583333338,0.0708029905997789,0.609583438154148
AGRP,-0.595479966666667,0.0139346164887842,0.326602110338008
AGSK1,-0.431762000000001,0.100987162576728,0.681351857695311
AGT,-0.492681383333335,0.069550385376655,0.606869002644966
AGTPBP1,0.286046033333332,0.651605593012922,0.90513369198329
AGTR1,0.372514600000001,0.398719509995217,0.805826399891762
AGTR2,-0.933579583333334,0.33189726290555,0.793368891912886
AGTRAP,-0.121746533333335,0.800121778983004,0.950334883747353
AGXT,0.504559133333332,0.213325308306248,0.784260981297824
AGXT2,0.0182059333333326,0.727896658633481,0.933595168601217
AGXT2L1,-0.853995383333333,0.188231857257855,0.772480423836408
AGXT2L2,0.423913483333332,0.0782451730369483,0.627964936035027
AHCTF1,0.119239016666663,0.688070139530312,0.918759420255253
AHCY,-0.531271150000004,0.319086192929976,0.793368891912886
AHCYL1,-0.365544166666671,0.094098841449153,0.667104221852342
AHCYL2,-0.162038333333337,0.213122622655126,0.784246585483184
AHDC1,-0.286640750000004,0.119300034306967,0.710678522774226
AHI1,-0.560628199999999,0.308554403286851,0.793368891912886
AHNAK,-0.311254833333331,0.307008576674681,0.793368891912886
AHNAK2,-1.12641213333333,0.00642795040144021,0.238069076020145
AHR,-0.379198250000004,0.217807040612145,0.786759690260534
AHRR,-0.504609116666666,0.35838136934983,0.794805159682959
AHSA1,-0.326417083333338,0.342684947146398,0.793806585593209
AHSA2,1.5942313,0.0138404559814519,0.326474018810334
AHSG,-0.108811166666668,0.84175774048767,0.962089899472936
AHSP,-0.662671433333335,0.556643164479737,0.866015636990912
AICDA,0.425682283333333,0.267046005632467,0.793368891912886
AIDA,0.799954216666666,0.00709437015959069,0.248732000210569
AIF1,0.186015833333331,0.591920567238948,0.880910403128479
AIF1L,0.774355833333329,0.0130029195980099,0.31903053069798
