PROBE,logFC,AveExpr,t,P.Value,adj.P.Val,B
A_19_P00315738,-0.530205983333334,5.74489734166667,-1.2361957582794,0.241838300781233,0.793368891912886,-5.28253232333526
A_19_P00315753,-0.531281083333335,10.3829619583333,-0.793279583777379,0.444197162172645,0.821332144707684,-5.70077664811288
A_19_P00315759,-0.0781073333333335,6.54921695,-0.320605179209028,0.754448504326404,0.941650168774413,-5.96183718621806
A_19_P00315764,0.713650649999998,8.711300175,1.2088617095949,0.251770018201992,0.793368891912886,-5.31252488022356
A_19_P00315773,-0.531478133333334,6.88198301666667,-0.949939358594829,0.362314364175778,0.795562157502551,-5.57021029607889
A_19_P00315780,-0.409457250000003,5.588672825,-1.27470571155719,0.228381625325066,0.792015449793742,-5.23943646736921
A_19_P00315789,-0.0976643000000001,1.5997802,-1.11282250973585,0.289241444243191,0.793368891912886,-5.41382856021106
A_19_P00315790,-0.989584400000001,2.0687691,-2.73153467325815,0.0193387527692818,0.375464946705705,-3.13604620219596
A_19_P00315791,-0.260894333333335,2.00381021666667,-0.651811351673949,0.527753037739488,0.853328087401431,-5.80064227586345
A_19_P00315798,0.0889653166666653,3.05371810833333,0.278518702915044,0.785720695601935,0.947263366357957,-5.97466329113826
A_19_P00315804,-0.375403816666669,5.42235879166667,-0.89938845784911,0.387490005078223,0.801711949079685,-5.61454831679516
A_19_P00315810,0.133280499999994,7.2098147,0.557569648040688,0.588176464965285,0.879558281775251,-5.85713529943363
A_19_P00315824,0.91206568333333,8.59760090833333,1.85314676648282,0.0905389244055185,0.660764537597535,-4.49185262257184
A_19_P00315826,-0.561472766666669,3.66142843333333,-0.885552960816463,0.394587971955441,0.803916266442658,-5.62632249890075
A_19_P00315841,0.404503283333329,4.99290995833333,1.28947508513137,0.223384337080972,0.789005555942405,-5.22265245518648
A_19_P00315843,0.21721724999999,10.263323125,2.07762603312123,0.0616593940753116,0.584523437068476,-4.16267675226854
A_19_P00315863,-0.0673394000000034,4.93888145,-0.192592594741818,0.850747152494564,0.963933673056149,-5.99531865239311
A_19_P00315868,0.557379299999999,2.2396184,0.712527203090812,0.490805902234768,0.840596322595259,-5.75995245930903
A_19_P00315869,0.111268049999998,6.29528779166667,0.230059913514707,0.822218764970661,0.956211646286791,-5.98722906226163
A_19_P00315900,-0.231298966666667,1.98157428333333,-0.296800418846979,0.772084320638144,0.945100246917563,-5.96930948684007
A_19_P00315905,0.112606099999999,2.17375276666667,0.257624863323679,0.801397469138133,0.950863407957516,-5.98037126128822
A_19_P00315913,-0.496817283333334,3.35886304166667,-1.25743741243094,0.234338977249935,0.793368891912886,-5.25888132003769
A_19_P00315914,0.765860099999998,5.99996178333333,2.28562772353872,0.0428466894592779,0.513826087561877,-3.84463330153938
A_19_P00315922,-0.491580500000001,3.55661178333333,-0.901174651791789,0.386580139466502,0.801650330119137,-5.61301684430107
A_19_P00315936,0.152001899999996,7.78805321666667,0.436428659451278,0.670870882191793,0.912519150296949,-5.91747209135331
A_19_P00315941,-0.103419433333336,6.84569845,-0.463799783653687,0.651729913757111,0.90513369198329,-5.90507022314147
A_19_P00315956,-1.17899381666667,5.812778775,-1.26705029876415,0.231007341974166,0.793368891912886,-5.24808072747927
A_19_P00315959,0.0583642333333332,1.87039048333333,0.181544935279073,0.859203786278051,0.966290028193147,-5.99743215563462
A_19_P00315963,-0.256849950000004,6.67447379166667,-1.95510377220855,0.0761426681011988,0.622158107257811,-4.34442776109593
A_19_P00315967,0.821371733333332,7.23817853333333,2.28724284120641,0.0427247472533008,0.512885368124071,-3.84212408959424
A_19_P00316000,-0.197519216666672,8.176189475,-0.713630509476688,0.49014941452582,0.840559562791831,-5.75918253264332
A_19_P00316007,0.0358280666666655,1.44784055,0.683188883857792,0.508459119804069,0.847270201057421,-5.7800277084362
A_19_P00316012,-0.590252700000001,4.79483295,-0.977663584335891,0.349012322391524,0.793835399186688,-5.54502841088176
A_19_P00316013,-0.838759183333333,3.189760375,-3.02687807144332,0.0113725983086712,0.301240242572599,-2.65711344686324
A_19_P00316014,0.518663933333332,5.29224436666667,0.765996652851122,0.459615146688155,0.827122161099927,-5.72140550483151
A_19_P00316034,-0.245574633333336,7.78775111666667,-1.61265842368081,0.134789069471289,0.730981466000826,-4.82310915202687
A_19_P00316035,-0.663543650000002,4.013295925,-1.24757326889463,0.237797876420275,0.793368891912886,-5.26990132071173
A_19_P00316050,-0.124166350000003,8.624420575,-0.340225070360015,0.7400214562895,0.938027922239044,-5.95525393967335
A_19_P00316063,0.363465249999996,8.81884154166667,0.992484972345478,0.34204754867028,0.793806585593209,-5.53131898940152
A_19_P00316105,-0.159548966666671,7.97554555,-0.702335040137513,0.496895833101228,0.843546681624041,-5.76701373172983
A_19_P00316107,-0.384364516666671,8.09004540833333,-1.62307295727568,0.132532186267674,0.729581273628674,-4.80930227474521
A_19_P00316109,-0.692278466666669,4.60045665,-1.11665962450976,0.287665972378449,0.793368891912886,-5.40990608696339
A_19_P00316110,-0.193823600000001,5.68851913333333,-0.757811907108294,0.464306378236344,0.828974188611257,-5.72746836732632
A_19_P00316126,0.00318519999999944,1.35543776666667,0.0614594878015968,0.952083028509855,0.990804272647526,-6.0123770417633
A_19_P00316135,0.1902136,2.80583561666667,0.326567300119619,0.750053751837571,0.940268435782573,-5.95987716507458
A_19_P00316144,0.0312678833333331,1.47665994166667,0.539765615692467,0.599991009523998,0.884326618220425,-5.86687899047744
A_19_P00316152,0.145510716666666,6.64099629166667,0.554793715959446,0.590010463186862,0.880002372083054,-5.85867412749651
A_19_P00316156,-0.0625529333333361,5.34613461666667,-0.180509998059187,0.859996959783674,0.966399741613871,-5.99762379409083
A_19_P00316159,2.95293349999999,13.8889050833333,5.27355404629228,0.000252757942591573,0.109438807925712,0.753785176342204
A_19_P00316164,0.00704583333333209,1.37473115,0.136207436686613,0.894089679470511,0.975890538864658,-6.00480490811627
A_19_P00316166,1.00607921666667,3.37306199166667,1.09759646357013,0.295558330202795,0.793368891912886,-5.42928831258352
A_19_P00316183,0.928360799999999,1.8867142,1.83333971450897,0.0936102666300611,0.665924944911963,-4.52004894026277
A_19_P00316185,1.1886614,8.58463158333333,1.37568937052117,0.195969572376871,0.77453125274682,-5.12194274252734
A_19_P00316187,-0.384799599999998,5.6191014,-0.79158381412103,0.445145575748411,0.821753849676308,-5.70207752823545
A_19_P00316194,0.206904499999998,5.06510115,0.318613267509085,0.755918797882237,0.94192075664085,-5.96248412675849
A_19_P00316199,-0.197818950000006,8.058800275,-1.44044525526673,0.177273211134092,0.764137750380825,-5.04335559266906
A_19_P00316200,-0.0361386666666661,7.67763201666667,-0.197698017843793,0.846845643359111,0.962870612849253,-5.99430007252195
A_19_P00316202,0.563830150000001,7.901982325,0.843312413751614,0.416809146109143,0.811406029592856,-5.66129269028911
A_19_P00316219,0.125088133333332,5.70442321666667,0.516680194791199,0.61549029250203,0.89117261510888,-5.87906709441081
A_19_P00316225,0.741109749999997,5.210179975,2.53026941018993,0.0277401974719038,0.43247870077252,-3.45917766142831
A_19_P00316231,0.0160380833333327,1.42478950833333,0.312687544699151,0.760298701836759,0.942933474954297,-5.9643853159495
A_19_P00316238,-0.353615300000003,5.7094563,-0.733125223041772,0.478638795415525,0.835134963225643,-5.74540064028693
A_19_P00316241,-0.0814031333333334,1.44356348333333,-0.975936543970058,0.34983051593106,0.794018449077556,-5.54661473219539
A_19_P00316242,0.476072866666666,4.09856041666667,1.38535721848703,0.193077534723024,0.773531465001227,-5.11036626836535
A_19_P00316256,-0.757910400000001,2.27419153333333,-1.34028405102096,0.206870471768452,0.779145263333964,-5.16385672161748
A_19_P00316257,-0.0100238333333336,1.37623686666667,-0.176686041987767,0.862929020760375,0.967312521584088,-5.99832242784704
A_19_P00316284,0.862173999999997,6.10837958333333,2.47525129808432,0.0306034248556665,0.447699521431976,-3.54670074852356
A_19_P00316286,0.0469118499999972,7.37376160833333,0.17790872720969,0.861991276856711,0.967105454992052,-5.99810066120251
A_19_P00316288,-0.398446900000004,7.56732065,-0.735970539253945,0.476972942776392,0.834725714695383,-5.74336107632177
A_19_P00316324,-0.128486666666668,2.73720198333333,-0.400709171499117,0.69621894922473,0.922131182049886,-5.93256081665162
A_19_P00316325,-0.479216116666666,7.184849975,-1.56789136413716,0.144879069847877,0.740291002366194,-4.88184949311341
A_19_P00316326,-0.338628833333336,10.1286054166667,-1.56718345462053,0.145043787801046,0.740291002366194,-4.8827702922899
A_19_P00316333,0.237752166666663,9.00168975,0.946044326583616,0.36421185151414,0.795960591665305,-5.57369946404855
A_19_P00316340,-0.0088730166666684,4.78780055833333,-0.0310651323786839,0.975767658940919,0.994766228876019,-6.013819483108
A_19_P00316341,-0.170064000000004,6.11246985,-0.712843670887237,0.490617542986488,0.840559562791831,-5.75973172730992
A_19_P00316344,0.16451948333333,7.88061359166667,0.872080921810523,0.401585088913931,0.807102331253034,-5.6376363479622
A_19_P00316349,0.266033283333333,1.60993100833333,1.22900100167902,0.244421603860318,0.793368891912886,-5.29047538434893
A_19_P00316361,-0.0822971500000003,1.41618209166667,-1.55257813096235,0.148478780396892,0.743451404831198,-4.90171075090909
A_19_P00316370,0.351294816666666,1.60922230833333,1.65969047297247,0.124859484538094,0.719401193848417,-4.7603450376045
A_19_P00316371,0.45347725,1.86406505833333,1.24801822602414,0.237640970603883,0.793368891912886,-5.26940560278716
A_19_P00316375,0.692357983333332,4.15624365833333,1.3723891507214,0.196965039415161,0.775796393020171,-5.12588169883476
A_19_P00316396,-1.04082378333334,8.56968094166667,-1.53386447289955,0.152983161690678,0.747368851714348,-4.92581806816265
A_19_P00316398,-0.855630166666669,8.60500908333333,-1.83698962933877,0.0930372446110412,0.664407706448926,-4.51486445458836
A_19_P00316401,1.21334611666666,9.65263460833333,2.31587887577095,0.0406173290332421,0.503416954340228,-3.79754680834834
A_19_P00316404,-0.501108483333336,7.730875825,-1.18353306053473,0.261259710017463,0.793368891912886,-5.33986540301574
A_19_P00316405,-0.470643000000004,7.56335191666667,-1.04604751908098,0.317724750825493,0.793368891912886,-5.48036484289468
A_19_P00316415,-0.485404516666667,4.23282924166667,-0.74649534801202,0.470842473515402,0.831465407177409,-5.73575492083715
A_19_P00316419,-0.901261916666673,12.5053404583333,-2.19762589059574,0.0500192488683146,0.540099312264187,-3.98048591707514
A_19_P00316423,-0.472936500000005,11.48217925,-1.11931159239639,0.286580965941375,0.793368891912886,-5.40718892764479
A_19_P00316427,0.0937378999999994,1.63157885,0.929009020586793,0.372593750138256,0.797179950911463,-5.58881749666919
A_19_P00316453,-0.457854516666667,1.60668815833333,-1.07443900594573,0.305366587974307,0.793368891912886,-5.45247681174151
A_19_P00316454,-0.0991144333333338,1.5548894,-0.678261137837258,0.511461074873655,0.848434436387911,-5.78332398879197
A_19_P00316455,0.351506883333333,3.71848220833333,0.4191422043883,0.683087293496312,0.917054722567322,-5.92492978750727
A_19_P00316467,-0.642085666666668,3.94015978333333,-2.94512708642539,0.0131724566517287,0.319633600589093,-2.78994912348885
A_19_P00316479,0.797506099999999,4.30734033333333,2.8991799599798,0.0143068858703276,0.328615751896389,-2.86455576686281
A_19_P00316480,-0.0588764500000001,1.43097884166667,-0.679494773470756,0.510708562613371,0.848135137238031,-5.78250083165841
A_19_P00316493,0.764477833333332,6.05228205,2.43789617023586,0.0327097827172608,0.459867460596037,-3.60587692655258
A_19_P00316497,0.557001383333331,4.35914335833333,1.65772502190413,0.125261101936289,0.720183915143952,-4.76298889250888
A_19_P00316511,0.0834908999999966,7.41301896666667,0.193612907581955,0.849967103737914,0.963806393343718,-5.99511720578514
A_19_P00316512,0.0797923166666621,7.06824390833333,0.439255511110799,0.668882412340728,0.911582699859114,-5.91622487366944
A_19_P00316516,-0.193553916666667,2.07867625833333,-0.457641338323717,0.656014493636141,0.906542456970999,-5.90792383819251
A_19_P00316528,0.331733316666665,5.62540835833333,1.08187074736236,0.30219240255814,0.793368891912886,-5.44507803522051
A_19_P00316533,0.0229885999999988,5.8403564,0.14172221411285,0.889832131813007,0.974784218025544,-6.00402001332435
A_19_P00316538,0.149697749999999,1.74699620833333,0.73440331104185,0.477890063130243,0.835034331926542,-5.74448536971612
A_19_P00316541,-0.861656000000004,9.963787,-1.99456132075363,0.0711637935799403,0.610754350888463,-4.28641099170386
A_19_P00316544,0.0169552333333338,1.5240964,0.230240677680548,0.822081738381195,0.956185022027098,-5.98718658887702
A_19_P00316547,-0.212680150000004,7.36659730833333,-1.32067334349698,0.213121176148268,0.784246585483184,-5.18674178559528
A_19_P00316557,0.10070885,1.441997625,1.10807518803518,0.291199786812774,0.793368891912886,-5.41866677781271
A_19_P00316564,-0.220809616666668,5.15873749166667,-0.924685617990221,0.374742513731462,0.797802992354099,-5.59261732356772
A_19_P00316565,-0.258300000000001,5.42190423333333,-0.765558504655862,0.459865511039416,0.827122161099927,-5.72173153932357
A_19_P00316602,-0.507939483333334,3.65403300833333,-0.547456914846894,0.594872136601573,0.881854014054027,-5.86270636972865
A_19_P00316622,0.1230438,1.97269053333333,0.187533176313125,0.854617618698558,0.964837661687839,-5.99630194725262
A_19_P00316624,0.0538831833333333,1.51310074166667,0.72086394791404,0.485858736703924,0.838069648631345,-5.75410803717378
A_19_P00316625,-0.6568544,8.2991383,-0.848846149389031,0.413850923843381,0.810610001737627,-5.656795894417
A_19_P00316629,0.236899916666655,13.9618219583333,2.08693607015571,0.0606717843811984,0.580287590521702,-4.14868087120214
A_19_P00316657,-0.0519894333333335,1.40461425,-0.962697415305529,0.356148659562094,0.794805159682959,-5.55869741878969
A_19_P00316659,-0.942908833333339,11.8776340833333,-2.18723029213707,0.0509386197937468,0.54221153767408,-3.99641571118041
A_19_P00316663,0.245661816666665,6.45997365833333,0.386144571790822,0.706668918855277,0.92664687739179,-5.93835490403221
A_19_P00316666,-0.295240333333338,6.9341522,-1.05922741285832,0.311942049105914,0.793368891912886,-5.46749342080172
A_19_P00316667,0.508839366666664,5.08023905,2.50152300072213,0.0292018902925787,0.439513183257472,-3.50495949334213
A_19_P00316670,0.0308825499999958,6.139150375,0.15385099429706,0.880481329690981,0.971870146148687,-6.00218463638954
A_19_P00316675,-0.59373915,5.95982165833333,-1.20247045435999,0.254138418473899,0.793368891912886,-5.31946509162265
A_19_P00316682,0.211691733333332,5.60697561666667,0.539627654888264,0.600083035177377,0.884356285729283,-5.86695332621474
A_19_P00316694,0.093590349999999,1.67137129166667,1.00448721680842,0.336482154800076,0.793433115436606,-5.52009228630093
A_19_P00316699,0.0178904166666656,1.35837999166667,0.351721330158217,0.73161570216302,0.934851804076528,-5.95121883555336
A_19_P00316700,0.20149425,1.514828725,0.968518574586361,0.353360574879166,0.794472844471652,-5.55340170574835
A_19_P00316701,-0.898019000000007,12.5716256666667,-2.0916018247592,0.0601824641700097,0.578725363838576,-4.14165753940326
A_19_P00316705,-0.0145746666666671,1.43504701666667,-0.282399056541634,0.782819880586987,0.946873589312671,-5.97355493770185
A_19_P00316709,-0.893112883333332,9.162448725,-1.13232531374459,0.281302228267693,0.793368891912886,-5.39378218664846
A_19_P00316714,-0.627785483333335,2.74658419166667,-2.01625838991726,0.0685569360329375,0.604265977173393,-4.25429448904228
A_19_P00316719,-0.202234600000001,1.78166341666667,-1.05268622562402,0.314802067389693,0.793368891912886,-5.47389777631103
A_19_P00316726,0.212412833333333,9.84328158333333,0.716868285396056,0.488225987811996,0.839401555677327,-5.7569168600845
A_19_P00316738,-0.490205566666666,4.11713808333333,-1.3291281887787,0.21040747294306,0.782114635139773,-5.17690451360845
A_19_P00316743,0.908272266666666,2.23670468333333,3.69506095873098,0.00346384190866827,0.188574972750987,-1.57952664371948
A_19_P00316745,-0.0191410666666663,8.8909068,-0.0528821668708235,0.958763007559962,0.992011168951093,-6.0128800397315
A_19_P00316753,-0.0263275000000043,9.02341308333333,-0.118525162650706,0.90776363233413,0.979958276228195,-6.0071121637138
A_19_P00316758,-0.375833166666666,11.1865075833333,-1.96352872377725,0.0750531604668071,0.620215359759825,-4.33208317068441
A_19_P00316778,0.541446049999998,4.388790375,1.77189085863379,0.103752398180527,0.685790166187548,-4.60653989894309
A_19_P00316808,-0.223898083333335,4.22658594166667,-0.795617508526659,0.442891759349615,0.820530433771388,-5.69897910473924
A_19_P00316815,-0.695067800000001,5.71176663333333,-1.60061564884701,0.137440883669643,0.733914055515926,-4.8390086761206
A_19_P00316820,-0.137850416666667,6.396127275,-0.479456719243985,0.64089612451146,0.902068809770192,-5.89765065162419
A_19_P00316836,-0.706748400000002,3.36662945,-1.24759135407305,0.237791497396122,0.793368891912886,-5.26988117491733
A_19_P00316838,-0.152985416666668,1.65375615833333,-1.52959146717609,0.154028123782347,0.747844258410206,-4.93129700650362
A_19_P00316839,-0.0203131166666677,2.47630444166667,-0.0460358688889562,0.964097269233686,0.993140626054931,-6.01322739637547
A_19_P00316840,-0.0919170500000002,1.454372675,-0.98628545260779,0.344948387295584,0.793806585593209,-5.53707420451935
A_19_P00316844,-0.419778833333335,8.20355185,-1.53703467352181,0.152211861455514,0.74641656421611,-4.92174698279081
A_19_P00316846,-0.974761383333334,3.37197049166667,-1.75090533516828,0.107437674926647,0.691254602234823,-4.63572353069898
A_19_P00316857,-0.190622783333335,8.05228839166667,-0.543846898413627,0.597271919764035,0.883118935882145,-5.86467179492094
A_19_P00316871,-0.205047716666667,1.55451259166667,-0.835448176269873,0.421037591274777,0.811994250568312,-5.66763910772353
A_19_P00316897,0.546191183333333,2.24612575833333,1.13185551564523,0.281491476323304,0.793368891912886,-5.39426827942421
A_19_P00316911,0.37576063333333,6.40467793333333,0.524672108434803,0.610101907340371,0.888747399630877,-5.87490488781649
A_19_P00316914,-0.434840666666667,1.9850438,-1.25202519707487,0.23623173635842,0.793368891912886,-5.26493564196167
A_19_P00316919,0.309611799999998,6.35454906666667,1.53041933071936,0.153825189019434,0.747454450826219,-4.93023625165769
A_19_P00316933,-0.0423239666666673,5.25485408333333,-0.159075781840979,0.876458985631758,0.970666668549017,-6.00134778787162
A_19_P00316934,-0.3044595,4.2583433,-1.66594911025489,0.123588206135833,0.717468562434092,-4.75191416706041
A_19_P00316937,0.366156066666666,1.76341478333333,1.60520813020247,0.136424264146615,0.732669955529539,-4.83295382577253
A_19_P00316985,-0.461157450000002,4.908234175,-0.653515421384916,0.526694373547274,0.853037085655488,-5.79954562077547
A_19_P00317013,0.0249879666666666,1.52798673333333,0.213746826539284,0.834609640549648,0.959386239006611,-5.99092601273308
A_19_P00317016,-0.146177766666669,4.34121765,-0.36293663011035,0.723450595903613,0.932387405967981,-5.94715619415979
A_19_P00317023,-0.621953000000003,10.7938091666667,-1.67397749908205,0.121974290769849,0.714571485898757,-4.74107276193698
A_19_P00317034,0.464883733333332,1.65663905,0.924887745990284,0.374641860472244,0.797769002771903,-5.59244000874152
A_19_P00317040,0.0149840666666663,1.48462248333333,0.285489065038471,0.780512356236948,0.946605350158192,-5.97266153020314
A_19_P00317045,0.0561763500000001,1.697873725,0.458308481159364,0.655549719069349,0.906234638835041,-5.90761647636501
A_19_P00317046,0.00539503333333302,1.40979235,0.105785761645087,0.917634809767112,0.982704724267312,-6.00857644441275
A_19_P00317052,0.338335416666665,9.39023295833333,1.17522234148072,0.264434132246811,0.793368891912886,-5.34874027605158
A_19_P00317053,-0.413827966666668,2.21289086666667,-0.4699007388617,0.647498212991578,0.904113790032593,-5.90220715596322
A_19_P00317054,0.124218899999999,2.48630875,0.147885531746267,0.885078182821508,0.973167661554665,-6.00310610022211
A_19_P00317066,0.671122983333329,7.90939569166667,2.17134912520183,0.0523742428070257,0.548839461192154,-4.02070014667637
A_19_P00317082,-0.129591000000005,9.96215808333333,-0.82285074153265,0.427870536476781,0.815266181617612,-5.67769667670605
A_19_P00317087,-0.21278595,1.58118730833333,-0.741931294457402,0.47349483404838,0.832830255651567,-5.73906524564115
A_19_P00317094,-0.136911783333332,4.69584974166667,-0.701455636888752,0.497423430093299,0.843767298057766,-5.76761865879556
A_19_P00317108,-0.0895193333333335,10.7191153333333,-0.520511866130563,0.612903889370694,0.889987162362505,-5.87707912193651
A_19_P00317109,1.33203433333334,8.2709125,4.1460631754489,0.00158735359008746,0.14318104942515,-0.874847626034892
A_19_P00317127,0.619239749999999,3.162662875,1.48234464999405,0.165999090983201,0.75704545678566,-4.99122922761452
A_19_P00317128,0.101235766666663,8.7986148,0.301465364411704,0.768617327434828,0.944224738063713,-5.96788976062818
A_19_P00317141,0.234702949999999,2.83574309166667,1.10209541298604,0.293680964645452,0.793368891912886,-5.42473782071158
A_19_P00317144,0.729873833333331,3.67239035,1.88501935472471,0.0857898059736436,0.649845174801274,-4.44616914313936
A_19_P00317159,-0.0118621999999986,4.06825415,-0.0480247330159466,0.962547454003433,0.992906669550218,-6.01313144144024
A_19_P00317163,-0.250029133333336,5.74288255,-0.584760878172043,0.570372202564923,0.871869406239243,-5.84168030534912
A_19_P00317168,0.481043166666666,1.76307708333333,0.748205887387763,0.469850819241805,0.83097217461431,-5.73450955908655
A_19_P00317169,-0.0929263666666673,1.4956741,-0.919585886183722,0.377288317527549,0.798621436974644,-5.5970801248637
A_19_P00317170,0.0660787666666665,1.53660513333333,1.10908754106048,0.290781325925127,0.793368891912886,-5.41763640852885
A_19_P00317171,0.0809720333333332,1.65490993333333,0.50311306288817,0.624691865743844,0.894893717382673,-5.88599373845995
A_19_P00317173,0.453320566666667,1.77432563333333,1.09734280842415,0.295664449918492,0.793368891912886,-5.42954443487842
A_19_P00317178,-0.949233333333336,9.21088366666667,-2.17656527837608,0.051898522446732,0.5464336665727,-4.01273084964121
