Gene_ID,baseMean,log2FoldChange,lfcSE,pvalue,padj,Is_Significant,Gene_Class
H1-6,1.079885157534653,-5.245196807223098e-7,0.0014426944514691832,0.3900479562828567,NA,FALSE,Not Significant
H1-7,1.1784417967181096,1.0854507322121928e-6,0.0014426950433705215,0.045482882963772335,NA,FALSE,Not Significant
H1-8,0.2253369327726388,-1.8653603588931145e-7,0.0014426949290806798,0.9767298054757074,NA,FALSE,Not Significant
H19,30726.43198144071,4.675849284558538e-6,0.001442686794847777,0.11378250066217442,0.8890001699867535,FALSE,Not Significant
H2AB3,0.1033211172824464,-1.701290469882936e-7,0.0014426949392737974,0.8623982404746422,NA,FALSE,Not Significant
H2AC11,11.026037002182681,-1.0174945953795167e-6,0.0014426881873025451,0.6482602313238035,0.9802205185694565,FALSE,Not Significant
H2AC12,1.1856770251522164,-1.062806415585755e-7,0.001442694664758064,0.785919771361699,NA,FALSE,Not Significant
H2AC13,3.113970379974379,-1.0332413992772492e-6,0.0014426928199441091,0.40860366381463925,NA,FALSE,Not Significant
H2AC14,0.4491079038452478,4.520423996369295e-8,0.0014426949318707125,0.8306975395697742,NA,FALSE,Not Significant
H2AC15,4.983441335067104,2.635182940464959e-7,0.0014426919337594691,0.8596561685336581,0.9873407478340492,FALSE,Not Significant
H2AC16,0.9932331487257802,-6.911009057680283e-7,0.0014426943710968035,0.32377986663573216,NA,FALSE,Not Significant
H2AC17,7.020406174284318,-9.987677791700956e-7,0.0014426914486432804,0.5396456155097042,0.9749914721482018,FALSE,Not Significant
H2AC18,10.222233241970544,-3.1772086637262634e-6,0.0014426869008190041,0.23586202135064502,0.9369526205721378,FALSE,Not Significant
H2AC19,5.959666260361681,-3.3339881144327937e-6,0.001442687632119227,0.1985576424147327,0.9312943246797288,FALSE,Not Significant
H2AC20,20.61730188797981,3.4747007958049146e-6,0.0014426833564612608,0.2713955820715824,0.9425830200847998,FALSE,Not Significant
H2AC21,2.3039847090368286,-1.4087853831470904e-6,0.001442694035710224,0.13881376270670734,NA,FALSE,Not Significant
H2AC4,1.8048434915161813,-1.394132919795391e-6,0.0014426949156114738,0.034099647745420854,NA,FALSE,Not Significant
H2AC6,332.77125743465797,-1.5705569123706439e-6,0.0014426710958012935,0.7042156019671534,0.9802205185694565,FALSE,Not Significant
H2AC7,0.2960476410656552,9.812025141437138e-8,0.001442694911862368,0.7649997368431767,NA,FALSE,Not Significant
H2AC8,30.962306343318453,-2.4021552669865014e-6,0.0014426739095470184,0.5470225491568379,0.9749914721482018,FALSE,Not Significant
H2AJ,2583.406559985395,-1.4179242071905856e-5,0.0014426567689974999,0.05122148807585179,0.7951823413160128,FALSE,Not Significant
H2AL3,0.042966778580611396,-1.8732633041179237e-7,0.0014426950066257298,0.8701726217300952,NA,FALSE,Not Significant
H2AP,0.05021552567091863,1.1660092115234605e-8,0.0014426949622281511,0.9563597279763417,NA,FALSE,Not Significant
H2AW,54.2603238052233,4.67049512518962e-6,0.0014426814533049523,0.18646304867012087,0.9177478176732512,FALSE,Not Significant
H2AX,1633.3469331932056,-5.4592458732753865e-6,0.0014426411426455045,0.40213417442853583,0.9639410976556791,FALSE,Not Significant
H2AZ1,7367.790945484594,-3.8564849131901895e-6,0.0014426246927879871,0.5937118365912981,0.9765162642340114,FALSE,Not Significant
H2AZ1-DT,2.553886888237991,1.765010656200324e-6,0.001442692627756748,0.22184309523733253,NA,FALSE,Not Significant
H2AZ2,3403.1287247471823,1.3847764018051454e-6,0.0014424469500893666,0.9183788613072876,0.9940936172888066,FALSE,Not Significant
H2AZ2-DT,0.1831574573675734,-2.2177622079577516e-7,0.0014426950278019395,0.6575986916929553,NA,FALSE,Not Significant
H2BC10,0.4826801810655708,-3.6502110648174846e-7,0.0014426947502376639,0.6043070341901345,NA,FALSE,Not Significant
H2BC11,27.38202463995095,-2.0426726365998613e-6,0.0014426825988047198,0.5073828331050245,0.9745358445339665,FALSE,Not Significant
H2BC12,1953.967879896747,2.153748136081465e-6,0.001442627234078931,0.7613087110723809,0.9820510132960961,FALSE,Not Significant
H2BC12L,0.7187930605964326,-6.474158921751063e-7,0.0014426938390015344,0.7658880908726048,NA,FALSE,Not Significant
H2BC13,0.6358806684376624,9.056927087464631e-7,0.0014426947385591056,0.23837876602456454,NA,FALSE,Not Significant
H2BC14,0.11315351103911783,-1.8041249640703196e-7,0.0014426950246974684,0.7931120206787091,NA,FALSE,Not Significant
H2BC15,7.956753819902684,1.8880800837270616e-6,0.0014426900948175886,0.34739979888766936,0.9535313811168485,FALSE,Not Significant
H2BC17,1.5884412881742727,-8.374654262332365e-7,0.001442693888727426,0.35969815361652013,NA,FALSE,Not Significant
H2BC18,24.134451415663086,-4.064928388350241e-6,0.0014426856471410746,0.16545212445979274,0.9101945839733896,FALSE,Not Significant
H2BC21,1464.3140640935187,-1.3103054974055612e-6,0.0014426570003989662,0.8010997778099729,0.9851041574168997,FALSE,Not Significant
H2BC3,0.7031333254845004,-8.409422238806719e-8,0.0014426945110071338,0.8876874430316566,NA,FALSE,Not Significant
H2BC4,176.5421786818468,1.1064372049484651e-6,0.001442666453927639,0.8094683320946452,0.9854943441138894,FALSE,Not Significant
H2BC5,323.3230507528925,-9.286088875646789e-6,0.0014426369279138315,0.20111298580009826,0.9328966153421521,FALSE,Not Significant
H2BC6,2.139578623867309,-1.0868598664881896e-6,0.00144269400328735,0.40163700244275763,NA,FALSE,Not Significant
H2BC7,1.3106987549843248,7.871779705512738e-7,0.0014426940293059923,0.6838597946053808,NA,FALSE,Not Significant
H2BC8,37.14576719857263,-3.775270128048306e-7,0.0014426828539783915,0.8969266288915441,0.9905620737243964,FALSE,Not Significant
H2BC9,8.876283754254109,-1.379379220450371e-6,0.0014426875782797075,0.5513530838702876,0.9749914721482018,FALSE,Not Significant
H2BK1,0.39452350189455077,-1.790110790403226e-8,0.001442694806251183,0.7869634794515344,NA,FALSE,Not Significant
H2BU1,0.6803453276797266,-9.78380591274864e-8,0.0014426945082841435,0.8625886023932267,NA,FALSE,Not Significant
H2BW1,0.02706162817451003,-1.6476384580750523e-7,0.0014426949999323856,0.9170588032422183,NA,FALSE,Not Significant
H3-3A,7674.698428150528,2.25758284137583e-6,0.0014425597959709167,0.82068011949654,0.9866731277427029,FALSE,Not Significant
H3-3B,27914.069839588024,6.439203939084759e-6,0.0014425313391661643,0.563400012368194,0.9750268195238267,FALSE,Not Significant
H3-5,101.44153184494388,1.2890104697456171e-5,0.0014426868695819788,0.01300170597869666,0.5330552116236298,FALSE,Not Significant
H3-7,178.7209255436442,6.502964365979311e-6,0.0014426776285658407,0.12087200140809573,0.8939027942443555,FALSE,Not Significant
H3C1,3.039675161566129,-1.6479096589763827e-6,0.0014426930472109677,0.21766183000102984,NA,FALSE,Not Significant
H3C10,25.92828923072947,-2.0229202034866135e-6,0.001442675665847649,0.5932597243786397,0.9762356798994588,FALSE,Not Significant
H3C11,0.9655374588344104,-6.758096233546104e-7,0.0014426947488640663,0.2794599277913206,NA,FALSE,Not Significant
H3C12,1.0581941323613637,-2.501599682109053e-7,0.0014426942249051982,0.7429120892664244,NA,FALSE,Not Significant
H3C13,2.668989746269489,-1.628318896088327e-6,0.0014426934519957612,0.1703129166949203,NA,FALSE,Not Significant
H3C2,0.15704651180551327,2.8177737335198203e-8,0.001442694883734201,0.9600880435352498,NA,FALSE,Not Significant
H3C3,2.0853790972569834,6.346260721574158e-7,0.0014426937389026458,0.5581252301907157,NA,FALSE,Not Significant
H3C4,38.062347863483765,-6.141156169989682e-6,0.0014426816562732071,0.1049796645559681,0.8802251695344706,FALSE,Not Significant
H3C6,129.87325264044165,1.5941327370468918e-7,0.0014426641927241038,0.9746258581649991,0.9980180179362492,FALSE,Not Significant
H3C7,0.46282511544155486,6.214452550207541e-7,0.0014426947893183004,0.47024449958644493,NA,FALSE,Not Significant
H3C8,1.30669342562814,4.782797259990791e-7,0.0014426937392547528,0.6182874817434758,NA,FALSE,Not Significant
H3Y1,0.5891878115069044,-3.4717861030664615e-7,0.0014426950017665165,0.8109423911842388,NA,FALSE,Not Significant
H4-16,2.743098030363128,-2.020676547105601e-6,0.001442692768071289,0.9003778354712915,NA,FALSE,Not Significant
H4C1,0.02434598404105462,-1.4030151608770076e-7,0.001442695004750373,0.9209815043799517,NA,FALSE,Not Significant
H4C11,6.962551410933787,6.609842873029257e-8,0.0014426884524073097,0.9766630539035838,0.9982377005372478,FALSE,Not Significant
H4C12,3.6714093807114794,-8.656326784467782e-7,0.001442692531205293,0.5251578261781691,NA,FALSE,Not Significant
H4C13,0.024318054746385837,8.508973629527235e-8,0.0014426950056693135,0.9957663980212714,NA,FALSE,Not Significant
H4C14,0.43176078998516293,-3.5013005212412066e-7,0.0014426944483002407,0.7486202246339714,NA,FALSE,Not Significant
H4C15,2.3965087544663777,-1.278787849498081e-6,0.0014426934723240344,0.24705012151328437,NA,FALSE,Not Significant
H4C2,1.1628484459453454,-6.235649805184158e-7,0.0014426948434809812,0.37142358384665247,NA,FALSE,Not Significant
H4C3,2.319446751489393,7.967043233177302e-7,0.0014426935347817758,0.4415283491899818,NA,FALSE,Not Significant
H4C4,2.9567386524155372,3.172911310103545e-8,0.0014426926972984542,0.9817051892714379,NA,FALSE,Not Significant
H4C5,4.970760100995429,-5.38503130489588e-7,0.0014426910132685875,0.6610491221015843,0.9802205185694565,FALSE,Not Significant
H4C6,1.8904694656631926,-1.1977926281728912e-6,0.0014426951352879682,0.03432729983227499,NA,FALSE,Not Significant
H4C8,44.57152341208483,-1.663710489121434e-6,0.00144268528451771,0.538762344556061,0.9749914721482018,FALSE,Not Significant
H4C9,3.162087929861731,-6.485361954275994e-7,0.0014426937545593838,0.5073625163340622,NA,FALSE,Not Significant
H6PD,2036.2702382431137,8.013038782149509e-7,0.0014426269909149029,0.9101923023407178,0.9924596835138211,FALSE,Not Significant
HAAO,38.192718833104706,-6.916201109773831e-6,0.001442686179115497,0.05049703660792319,0.7945367790582313,FALSE,Not Significant
HABP2,1.1325856272732555,-1.1696682896014095e-6,0.00144269477917508,0.25835535984769514,NA,FALSE,Not Significant
HABP4,2304.477060552305,-6.940111516952186e-6,0.001442573014097276,0.4735696308245776,0.969632718548309,FALSE,Not Significant
HACD1,472.62795995946203,1.2241831986379788e-5,0.0014426595707542694,0.06657165403649762,0.8256727641042584,FALSE,Not Significant
HACD2,690.4936437323323,4.910504041026876e-6,0.001442645966528757,0.4282648079227554,0.9688813272657867,FALSE,Not Significant
HACD3,3686.196708256347,5.348319023956352e-6,0.001442601237654806,0.5264175468973349,0.9746201639455591,FALSE,Not Significant
HACD4,180.08960710073242,-2.666825043646099e-6,0.001442651982243876,0.9166663688931649,0.9939698954068035,FALSE,Not Significant
HACE1,234.89513115080914,-1.1849844693614224e-6,0.0014426232058436317,0.8681863215775023,0.9873407478340492,FALSE,Not Significant
HACL1,563.0736619982043,4.522132123648491e-6,0.0014426000150774896,0.5909626721731929,0.9758631407919628,FALSE,Not Significant
HADH,548.9093109324682,-5.364732134051464e-6,0.0014426420913248477,0.40525342242409207,0.9658625074168147,FALSE,Not Significant
HADHA,7713.459721162953,1.4208488319774048e-5,0.0014422395999709446,0.45072458648349967,0.969632718548309,FALSE,Not Significant
HADHB,5329.944966838142,2.122329744817409e-5,0.0014425065917760332,0.12591562587631247,0.8944433750978078,FALSE,Not Significant
HAGH,1069.3728923317751,-1.2525673551245268e-5,0.0014426195359677312,0.14588164347157806,0.9039464948847191,FALSE,Not Significant
HAGHL,69.1755065585295,-9.514715852342824e-6,0.0014426951605537098,0.004943610667539153,0.3698745125499843,FALSE,Not Significant
HAGLR,4.519553620251389,-1.7242433674509208e-6,0.001442693722890666,0.10469133811945598,0.8802251695344706,FALSE,Not Significant
HAGLROS,0.02092654013997836,8.167926319760872e-8,0.001442695005061985,0.9957663980212714,NA,FALSE,Not Significant
HAL,54.30410832681663,7.981320628768716e-7,0.0014426880044890807,0.7278132449475632,0.9804439406909116,FALSE,Not Significant
HAMP,2.189203350241897,-7.477940369912813e-7,0.00144269362949904,0.19013018057481532,NA,FALSE,Not Significant
HAND1,1.092207009120713,1.2250704779684145e-6,0.001442694441548757,0.15288748322634432,NA,FALSE,Not Significant
HAND2,182.64792011702204,2.5320804224451952e-6,0.0014426853939851,0.36461948461265264,0.9576849231693931,FALSE,Not Significant
HAND2-AS1,16.176735837233753,3.857521236568334e-6,0.001442690769024617,0.08657618970588579,0.8658553867987977,FALSE,Not Significant
HAO1,0.12273278734961694,-1.155137933159692e-7,0.0014426949757135453,0.8275876946709332,NA,FALSE,Not Significant
HAO2,14.16076964787631,1.2719843636310283e-6,0.0014426847263460886,0.6425907166896654,0.9802205185694565,FALSE,Not Significant
HAO2-IT1,0.022784687249864075,9.707350640844288e-8,0.0014426950058721972,0.9997094091673925,NA,FALSE,Not Significant
HAP1,22.837635706432366,1.4719826561054052e-6,0.0014426870370687574,0.5450142465775195,0.9749914721482018,FALSE,Not Significant
HAPLN1,34.26184120137517,4.237803651223077e-7,0.0014426887808653358,0.8433604277074375,0.9873407478340492,FALSE,Not Significant
HAPLN2,88.27474972476226,-1.2685697579467523e-6,0.0014426782378010685,0.7156883865926733,0.9802205185694565,FALSE,Not Significant
HAPLN3,237.3089660907698,-2.560551166291235e-6,0.0014426659512828937,0.5814028616953248,0.9750268195238267,FALSE,Not Significant
HAPLN4,14.55864238290319,1.3388216027774636e-6,0.0014426854406818588,0.6087540862467625,0.9795409913114117,FALSE,Not Significant
HAR1A,0.733255081574594,3.199761120177343e-7,0.0014426947534713465,0.4415392469766009,NA,FALSE,Not Significant
HAR1B,0.5778440932269148,-2.9979826274166196e-7,0.0014426947547197518,0.8099043715650865,NA,FALSE,Not Significant
HARBI1,78.83581355250257,1.6764811469011956e-6,0.0014426439529005926,0.7848943598848455,0.9841728809479537,FALSE,Not Significant
HARS1,2452.995126161124,-6.0364064470287954e-5,0.0014429460802443648,0.2534051101522963,0.937048026889252,FALSE,Not Significant
HARS2,730.7254634001763,1.921472492906085e-6,0.0014425272973815728,0.862608486363067,0.9873407478340492,FALSE,Not Significant
HAS1,2.6366300269861642,3.065052580219005e-8,0.0014426943251469588,0.3978379474973668,NA,FALSE,Not Significant
HAS2,1037.964085447204,3.12379293402881e-7,0.0014426764695305778,0.9347841352160391,0.9970131946745274,FALSE,Not Significant
HAS3,51.07772008874859,-3.0556948278180087e-6,0.0014426754268394763,0.4308638232424501,0.9693260553039763,FALSE,Not Significant
HASPIN,12.334019361959463,2.2811810469638688e-6,0.0014426873982386777,0.3607729384723212,0.9575613119316665,FALSE,Not Significant
HAT1,1723.3534157825507,-2.8401959837225944e-6,0.0014426062319163504,0.723367738074618,0.9802205185694565,FALSE,Not Significant
HAUS1,238.27924361164273,-4.375369826746673e-6,0.001442641234047737,0.493182497274696,0.9723218235468047,FALSE,Not Significant
HAUS2,921.4719055656394,2.949845261056386e-6,0.001442577908490521,0.7509826217018107,0.9818204997002784,FALSE,Not Significant
HAUS3,294.8954723822092,-1.1021426438110402e-6,0.0014426151650061632,0.8835897677906125,0.9877655869765428,FALSE,Not Significant
HAUS4,283.60180327108463,-8.555973226416046e-6,0.0014426529833268017,0.17361056022055796,0.915123243344228,FALSE,Not Significant
HAUS5,382.2799587938696,-6.322277441186042e-6,0.0014426357622297256,0.3590119085296057,0.9575613119316665,FALSE,Not Significant
HAUS6,785.4661955701,1.036830034447525e-5,0.0014425676337952503,0.31324568406837244,0.9486928572727721,FALSE,Not Significant
HAUS7,438.1585482029213,-8.663521730001127e-6,0.0014426495507914724,0.18251956642730321,0.915821885777298,FALSE,Not Significant
HAUS8,126.26174117876518,-4.610942372478791e-6,0.001442645624085054,0.45573653435305145,0.969632718548309,FALSE,Not Significant
HAVCR1,0.2605110362368715,-1.0519967582230777e-7,0.0014426950028561033,0.6514070021316918,NA,FALSE,Not Significant
HAVCR2,50.45299267480845,-9.845799621450332e-6,0.001442699807514055,0.5089588612986451,0.9746201639455591,FALSE,Not Significant
HAX1,2827.7358542840784,1.2620380467651665e-5,0.001442511896174182,0.3065442958834093,0.9449037346497275,FALSE,Not Significant
HBA1,113.61383480891193,-3.1129837696373237e-6,0.0014426929618291718,0.05480731319086294,0.801938907645774,FALSE,Not Significant
HBA2,455.5131231427749,-2.348741564079216e-6,0.0014426925079681196,0.11682480702546334,0.8904703234337008,FALSE,Not Significant
HBB,1158.2841175250612,-2.2246567522015696e-6,0.0014426921549239636,0.16972287073397654,0.9134328211255249,FALSE,Not Significant
HBD,1.0571219552680498,-2.6592994494972093e-7,0.001442694691338816,0.5721421084113858,NA,FALSE,Not Significant
HBE1,2.3401621173697746,-1.1692293289561321e-6,0.0014426929365779642,0.3186416916866564,NA,FALSE,Not Significant
HBEGF,75.50411908219907,-3.82688490199146e-6,0.0014426888725917282,0.13037390375466315,0.8944673188199271,FALSE,Not Significant
